unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1.66729E+12,11/1/2022 9:00,MATIC/USD,0.90083,0.9093,0.89926,0.90371,18305.63935,16542.98934
1.6673E+12,11/1/2022 10:00,MATIC/USD,0.90371,0.9055,0.89961,0.903,92040.28946,83112.38138
1.6673E+12,11/1/2022 11:00,MATIC/USD,0.903,0.90377,0.88883,0.89545,21828.39961,19546.24043
1.6673E+12,11/1/2022 12:00,MATIC/USD,0.89545,0.89616,0.88932,0.89372,5738.705737,5128.796091
1.66731E+12,11/1/2022 13:00,MATIC/USD,0.89372,0.8945,0.87992,0.88436,28271.38178,25002.07919
1.66731E+12,11/1/2022 14:00,MATIC/USD,0.88436,0.88607,0.87958,0.87958,13104.0244,11526.03778
1.66731E+12,11/1/2022 15:00,MATIC/USD,0.87958,0.88472,0.8794,0.88167,72811.71316,64195.90314
1.66732E+12,11/1/2022 16:00,MATIC/USD,0.88167,0.88476,0.876,0.87685,36379.6552,31899.50066
1.66732E+12,11/1/2022 17:00,MATIC/USD,0.87685,0.88124,0.87543,0.88025,42895.64312,37758.88986
1.66733E+12,11/1/2022 18:00,MATIC/USD,0.88025,0.88309,0.87896,0.88265,8644.601511,7630.157524
1.66733E+12,11/1/2022 19:00,MATIC/USD,0.88265,0.88325,0.87771,0.87794,20671.70083,18148.51303
1.66733E+12,11/1/2022 20:00,MATIC/USD,0.87794,0.87859,0.87563,0.87563,13930.49412,12197.95857
1.66734E+12,11/1/2022 21:00,MATIC/USD,0.87563,0.88352,0.87563,0.87838,14715.40535,12925.71775
1.66734E+12,11/1/2022 22:00,MATIC/USD,0.87838,0.87999,0.87726,0.8782,2247.873956,1974.082908
1.66734E+12,11/1/2022 23:00,MATIC/USD,0.8782,0.88032,0.87323,0.87425,10747.20513,9395.744082
1.66735E+12,11/2/2022 0:00,MATIC/USD,0.87425,0.87446,0.86129,0.8678,83142.83398,72151.35132
1.66735E+12,11/2/2022 1:00,MATIC/USD,0.8678,0.87223,0.8678,0.86953,56999.20321,49562.51716
1.66735E+12,11/2/2022 2:00,MATIC/USD,0.86953,0.86953,0.86129,0.86558,193904.9605,167840.2557
1.66736E+12,11/2/2022 3:00,MATIC/USD,0.86558,0.88123,0.86514,0.87561,18645.21198,16325.93406
1.66736E+12,11/2/2022 4:00,MATIC/USD,0.87561,0.87794,0.87116,0.87306,11638.94005,10161.493
1.66737E+12,11/2/2022 5:00,MATIC/USD,0.87306,0.87694,0.87306,0.87436,4605.378701,4026.758921
1.66737E+12,11/2/2022 6:00,MATIC/USD,0.87436,0.87436,0.86691,0.8677,21941.18215,19038.36375
1.66737E+12,11/2/2022 7:00,MATIC/USD,0.8677,0.86855,0.85192,0.85942,108481.2731,93230.97569
1.66738E+12,11/2/2022 8:00,MATIC/USD,0.85942,0.86339,0.85449,0.86326,6498.089283,5609.540554
1.66738E+12,11/2/2022 9:00,MATIC/USD,0.86326,0.8657,0.85058,0.85058,39640.10596,33717.08133
1.66738E+12,11/2/2022 10:00,MATIC/USD,0.85058,0.85159,0.845,0.85151,15200.5068,12943.38355
1.66739E+12,11/2/2022 11:00,MATIC/USD,0.85151,0.8551,0.85114,0.8545,8200.007395,7006.906319
1.66739E+12,11/2/2022 12:00,MATIC/USD,0.8545,0.85771,0.84831,0.84873,35306.76829,29965.91345
1.66739E+12,11/2/2022 13:00,MATIC/USD,0.84873,0.85551,0.84833,0.85147,641992.7554,546637.5714
1.6674E+12,11/2/2022 14:00,MATIC/USD,0.85147,0.85979,0.84885,0.85737,444801.1027,381359.1214
1.6674E+12,11/2/2022 15:00,MATIC/USD,0.85737,0.8594,0.85509,0.85593,52365.79171,44821.4521
1.6674E+12,11/2/2022 16:00,MATIC/USD,0.85593,0.8706,0.85309,0.87012,73539.18441,63987.91514
1.66741E+12,11/2/2022 17:00,MATIC/USD,0.87012,0.8706,0.85408,0.85728,143092.8188,122670.6117
1.66741E+12,11/2/2022 18:00,MATIC/USD,0.85728,0.89099,0.85728,0.86495,159398.0402,137871.3349
1.66742E+12,11/2/2022 19:00,MATIC/USD,0.86495,0.87841,0.8453,0.85474,54021.67935,46174.49021
1.66742E+12,11/2/2022 20:00,MATIC/USD,0.85474,0.85849,0.8375,0.84632,45724.80896,38697.82032
1.66742E+12,11/2/2022 21:00,MATIC/USD,0.84632,0.84719,0.8391,0.84261,13790.46976,11619.98773
1.66743E+12,11/2/2022 22:00,MATIC/USD,0.84261,0.8574,0.83824,0.852,126804.9247,108037.7958
1.66743E+12,11/2/2022 23:00,MATIC/USD,0.852,0.87559,0.852,0.87389,87137.29039,76148.4067
1.66743E+12,11/3/2022 0:00,MATIC/USD,0.87389,0.90174,0.86869,0.89421,200370.7102,179173.4928
1.66744E+12,11/3/2022 1:00,MATIC/USD,0.89421,0.903,0.89312,0.89631,131262.16,117651.5866
1.66744E+12,11/3/2022 2:00,MATIC/USD,0.89631,0.91995,0.89631,0.91666,55200.12477,50599.74637
1.66744E+12,11/3/2022 3:00,MATIC/USD,0.91666,0.96104,0.91666,0.95717,304382.4315,291345.7319
1.66745E+12,11/3/2022 4:00,MATIC/USD,0.95717,0.98418,0.95717,0.96261,304390.9128,293009.7366
1.66745E+12,11/3/2022 5:00,MATIC/USD,0.96261,0.96318,0.95193,0.95571,61865.36974,59125.35251
1.66746E+12,11/3/2022 6:00,MATIC/USD,0.95571,0.96129,0.9489,0.9557,63004.28625,60213.19637
1.66746E+12,11/3/2022 7:00,MATIC/USD,0.9557,0.96832,0.95276,0.95276,92074.92447,87725.30504
1.66746E+12,11/3/2022 8:00,MATIC/USD,0.95276,0.9675,0.95276,0.96054,21761.62121,20902.90764
1.66747E+12,11/3/2022 9:00,MATIC/USD,0.96054,0.97445,0.95934,0.96417,51657.38881,49806.50457
1.66747E+12,11/3/2022 10:00,MATIC/USD,0.96417,0.97406,0.95817,0.95817,100402.5834,96202.74337
1.66747E+12,11/3/2022 11:00,MATIC/USD,0.95817,0.96335,0.93856,0.94376,104509.5149,98631.8998
1.66748E+12,11/3/2022 12:00,MATIC/USD,0.94376,0.95312,0.93072,0.93673,36417.4267,34113.29611
1.66748E+12,11/3/2022 13:00,MATIC/USD,0.93673,0.93946,0.92307,0.92374,114308.6527,105591.4749
1.66748E+12,11/3/2022 14:00,MATIC/USD,0.92374,0.95581,0.92374,0.95581,79165.9947,75667.6494
1.66749E+12,11/3/2022 15:00,MATIC/USD,0.95581,0.95581,0.94,0.94855,88772.57314,84205.22425
1.66749E+12,11/3/2022 16:00,MATIC/USD,0.94855,0.96129,0.9475,0.95386,58074.20172,55394.65805
1.66749E+12,11/3/2022 17:00,MATIC/USD,0.95386,0.95893,0.94759,0.95525,188617.4357,180176.8055
1.6675E+12,11/3/2022 18:00,MATIC/USD,0.95525,0.97145,0.95474,0.95927,303345.6261,290990.3587
1.6675E+12,11/3/2022 19:00,MATIC/USD,0.95927,0.96936,0.95379,0.95544,33561.2057,32065.71837
1.66751E+12,11/3/2022 20:00,MATIC/USD,0.95544,0.96216,0.95162,0.95453,56919.22153,54331.10452
1.66751E+12,11/3/2022 21:00,MATIC/USD,0.95453,0.9663,0.95453,0.9663,9479.396701,9159.941032
1.66751E+12,11/3/2022 22:00,MATIC/USD,0.9663,0.9663,0.95086,0.95392,12948.91691,12352.23082
1.66752E+12,11/3/2022 23:00,MATIC/USD,0.95392,0.95851,0.94462,0.95255,24249.921,23099.26225
1.66752E+12,11/4/2022 0:00,MATIC/USD,0.95255,1.00838,0.95081,0.99353,203871.2509,202552.2039
1.66752E+12,11/4/2022 1:00,MATIC/USD,0.99353,1.0305,0.99331,1.01425,238862.2134,242265.9999
1.66753E+12,11/4/2022 2:00,MATIC/USD,1.01425,1.05378,1.01425,1.04381,847986.2175,885136.4937
1.66753E+12,11/4/2022 3:00,MATIC/USD,1.04381,1.25425,1.04381,1.13443,3488826.976,3957829.986
1.66753E+12,11/4/2022 4:00,MATIC/USD,1.13443,1.26316,1.107,1.17902,3543411.319,4177752.814
1.66754E+12,11/4/2022 5:00,MATIC/USD,1.17902,1.2095,1.1059,1.11541,1241231.653,1384482.198
1.66754E+12,11/4/2022 6:00,MATIC/USD,1.11541,1.13909,1.11395,1.1327,195868.3509,221860.081
1.66755E+12,11/4/2022 7:00,MATIC/USD,1.1327,1.14505,1.12064,1.13752,72328.78265,82275.43684
1.66755E+12,11/4/2022 8:00,MATIC/USD,1.13752,1.15763,1.12497,1.12966,85899.89507,97037.67547
1.66755E+12,11/4/2022 9:00,MATIC/USD,1.12966,1.13299,1.09886,1.1005,93752.99528,103175.1713
1.66756E+12,11/4/2022 10:00,MATIC/USD,1.1005,1.11282,1.0976,1.11041,20569.52718,22840.60867
1.66756E+12,11/4/2022 11:00,MATIC/USD,1.11041,1.13443,1.10183,1.12132,49621.0748,55641.1036
1.66756E+12,11/4/2022 12:00,MATIC/USD,1.12132,1.17552,1.10766,1.16644,316704.4462,369416.7342
1.66757E+12,11/4/2022 13:00,MATIC/USD,1.16644,1.17971,1.13729,1.14449,164839.744,188657.4386
1.66757E+12,11/4/2022 14:00,MATIC/USD,1.14449,1.1763,1.14208,1.14684,252297.2891,289344.623
1.66757E+12,11/4/2022 15:00,MATIC/USD,1.14684,1.15006,1.11244,1.11395,261877.0744,291717.967
1.66758E+12,11/4/2022 16:00,MATIC/USD,1.11395,1.13403,1.11395,1.13041,102273.6266,115611.1303
1.66758E+12,11/4/2022 17:00,MATIC/USD,1.13041,1.14878,1.11865,1.14705,107379.665,123169.8448
1.66758E+12,11/4/2022 18:00,MATIC/USD,1.14705,1.15945,1.14051,1.15424,188003.5771,217001.2488
1.66759E+12,11/4/2022 19:00,MATIC/USD,1.15424,1.17885,1.15395,1.16083,261060.432,303046.7812
1.66759E+12,11/4/2022 20:00,MATIC/USD,1.16083,1.18974,1.15128,1.1731,102356.3332,120074.2145
1.6676E+12,11/4/2022 21:00,MATIC/USD,1.1731,1.18416,1.16073,1.18416,31789.1047,37643.38622
1.6676E+12,11/4/2022 22:00,MATIC/USD,1.18416,1.19768,1.17438,1.18152,101627.5524,120074.9857
1.6676E+12,11/4/2022 23:00,MATIC/USD,1.18152,1.18495,1.16328,1.16641,256378.2364,299042.1387
1.66761E+12,11/5/2022 0:00,MATIC/USD,1.16641,1.30053,1.165,1.24515,725308.1707,903117.4688
1.66761E+12,11/5/2022 1:00,MATIC/USD,1.24515,1.25037,1.19465,1.20436,489554.8066,589600.2269
1.66761E+12,11/5/2022 2:00,MATIC/USD,1.20436,1.22208,1.1904,1.22208,191402.642,233909.3408
1.66762E+12,11/5/2022 3:00,MATIC/USD,1.22208,1.22208,1.20146,1.20791,172311.3092,208136.5536
1.66762E+12,11/5/2022 4:00,MATIC/USD,1.20791,1.2096,1.18513,1.1852,30514.27128,36165.51432
1.66762E+12,11/5/2022 5:00,MATIC/USD,1.1852,1.21905,1.1852,1.21905,100333.3096,122311.3211
1.66763E+12,11/5/2022 6:00,MATIC/USD,1.21905,1.21905,1.20641,1.21616,17668.28395,21487.46021
1.66763E+12,11/5/2022 7:00,MATIC/USD,1.21616,1.21686,1.20233,1.21211,45232.55253,54826.82925
1.66764E+12,11/5/2022 8:00,MATIC/USD,1.21211,1.21211,1.18546,1.19079,33726.1522,40160.76478
1.66764E+12,11/5/2022 9:00,MATIC/USD,1.19079,1.19307,1.1715,1.17819,9516.654856,11212.42758
1.66764E+12,11/5/2022 10:00,MATIC/USD,1.17819,1.20441,1.17819,1.19965,29721.46117,35655.35089
1.66765E+12,11/5/2022 11:00,MATIC/USD,1.19965,1.20802,1.19817,1.20778,10759.33413,12994.90858
1.66765E+12,11/5/2022 12:00,MATIC/USD,1.20778,1.20778,1.18878,1.19312,18548.02013,22130.01378
1.66765E+12,11/5/2022 13:00,MATIC/USD,1.19312,1.19742,1.18334,1.19537,18468.43456,22076.61261
1.66766E+12,11/5/2022 14:00,MATIC/USD,1.19537,1.20411,1.18448,1.19836,14192.04289,17007.17651
1.66766E+12,11/5/2022 15:00,MATIC/USD,1.19836,1.23773,1.19683,1.21711,110517.1366,134511.5121
1.66766E+12,11/5/2022 16:00,MATIC/USD,1.21711,1.2282,1.20233,1.20889,59165.93278,71525.10448
1.66767E+12,11/5/2022 17:00,MATIC/USD,1.20889,1.20889,1.19424,1.20045,27435.04378,32934.3983
1.66767E+12,11/5/2022 18:00,MATIC/USD,1.20045,1.20045,1.18326,1.18535,20011.65136,23720.81094
1.66767E+12,11/5/2022 19:00,MATIC/USD,1.18535,1.19893,1.18513,1.19448,8524.699764,10182.58337
1.66768E+12,11/5/2022 20:00,MATIC/USD,1.19448,1.19708,1.18955,1.195,21239.13033,25380.76075
1.66768E+12,11/5/2022 21:00,MATIC/USD,1.195,1.20151,1.18883,1.20151,16545.09997,19879.10306
1.66769E+12,11/5/2022 22:00,MATIC/USD,1.20151,1.2059,1.19371,1.19829,11627.18756,13932.74258
1.66769E+12,11/5/2022 23:00,MATIC/USD,1.19829,1.19829,1.15308,1.18589,123341.2467,146269.1511
1.66769E+12,11/6/2022 0:00,MATIC/USD,1.18589,1.18865,1.15631,1.16122,171398.9406,199031.8779
1.6677E+12,11/6/2022 1:00,MATIC/USD,1.16122,1.166,1.13305,1.13979,165950.693,189148.9404
1.6677E+12,11/6/2022 2:00,MATIC/USD,1.13979,1.15485,1.13979,1.14787,19953.58515,22904.12178
1.6677E+12,11/6/2022 3:00,MATIC/USD,1.14787,1.16418,1.14787,1.16176,37796.31196,43910.24338
1.66771E+12,11/6/2022 4:00,MATIC/USD,1.16176,1.1624,1.15621,1.15621,16778.06397,19398.96534
1.66771E+12,11/6/2022 5:00,MATIC/USD,1.15621,1.15666,1.14316,1.14579,26535.48108,30404.08887
1.66771E+12,11/6/2022 6:00,MATIC/USD,1.14579,1.1565,1.14579,1.15383,15697.59792,18112.3594
1.66772E+12,11/6/2022 7:00,MATIC/USD,1.15383,1.15596,1.14818,1.15479,1954.458283,2256.988881
1.66772E+12,11/6/2022 8:00,MATIC/USD,1.15479,1.16311,1.14782,1.15793,6471.852178,7493.951792
1.66773E+12,11/6/2022 9:00,MATIC/USD,1.15793,1.16159,1.15414,1.15414,4607.049766,5317.180417
1.66773E+12,11/6/2022 10:00,MATIC/USD,1.15414,1.15937,1.15164,1.15937,19291.89534,22366.4447
1.66773E+12,11/6/2022 11:00,MATIC/USD,1.15937,1.15937,1.14342,1.1509,24184.48913,27833.92854
1.66774E+12,11/6/2022 12:00,MATIC/USD,1.1509,1.1509,1.14169,1.14369,7943.75706,9085.195512
1.66774E+12,11/6/2022 13:00,MATIC/USD,1.14369,1.15343,1.14,1.15343,103251.0873,119092.9016
1.66774E+12,11/6/2022 14:00,MATIC/USD,1.15343,1.17664,1.14858,1.16926,51211.57568,59879.64698
1.66775E+12,11/6/2022 15:00,MATIC/USD,1.16926,1.1821,1.16724,1.17049,39514.74627,46251.61536
1.66775E+12,11/6/2022 16:00,MATIC/USD,1.17049,1.18354,1.15178,1.17472,62543.72897,73471.36929
1.66775E+12,11/6/2022 17:00,MATIC/USD,1.17472,1.18285,1.16867,1.17298,30474.80207,35746.33334
1.66776E+12,11/6/2022 18:00,MATIC/USD,1.17298,1.21449,1.1648,1.21449,43805.41402,53201.23727
1.66776E+12,11/6/2022 19:00,MATIC/USD,1.21449,1.21449,1.1876,1.19112,72455.99129,86303.78034
1.66776E+12,11/6/2022 20:00,MATIC/USD,1.19112,1.20097,1.18941,1.19318,32769.61914,39100.05417
1.66777E+12,11/6/2022 21:00,MATIC/USD,1.19318,1.20599,1.18997,1.19064,46090.07985,54876.69267
1.66777E+12,11/6/2022 22:00,MATIC/USD,1.19064,1.19722,1.17486,1.18047,124034.4006,146418.8889
1.66778E+12,11/6/2022 23:00,MATIC/USD,1.18047,1.18047,1.1351,1.13552,280565.6427,318587.8986
1.66778E+12,11/7/2022 0:00,MATIC/USD,1.13552,1.17625,1.13,1.15459,55803.74125,64430.44161
1.66778E+12,11/7/2022 1:00,MATIC/USD,1.15459,1.1743,1.13706,1.17305,102550.9139,120297.3496
1.66779E+12,11/7/2022 2:00,MATIC/USD,1.17305,1.24199,1.17128,1.23777,281687.8812,348664.8087
1.66779E+12,11/7/2022 3:00,MATIC/USD,1.23777,1.23777,1.209,1.21524,102747.2443,124862.5612
1.66779E+12,11/7/2022 4:00,MATIC/USD,1.21524,1.21737,1.1904,1.20723,70758.42891,85421.69813
1.6678E+12,11/7/2022 5:00,MATIC/USD,1.20723,1.21553,1.19493,1.20082,10220.99178,12273.57135
1.6678E+12,11/7/2022 6:00,MATIC/USD,1.20082,1.2041,1.18679,1.19276,27698.01484,33037.08417
1.6678E+12,11/7/2022 7:00,MATIC/USD,1.19276,1.19308,1.15262,1.15262,16004.92652,18447.5984
1.66781E+12,11/7/2022 8:00,MATIC/USD,1.15262,1.19672,1.15142,1.1924,105591.5522,125907.3668
1.66781E+12,11/7/2022 9:00,MATIC/USD,1.1924,1.20498,1.18712,1.19191,40281.98897,48012.50547
1.66782E+12,11/7/2022 10:00,MATIC/USD,1.19191,1.21542,1.19168,1.19927,46508.19184,55775.87923
1.66782E+12,11/7/2022 11:00,MATIC/USD,1.19927,1.20505,1.19314,1.19731,9281.169116,11112.43659
1.66782E+12,11/7/2022 12:00,MATIC/USD,1.19731,1.20622,1.1866,1.1973,233877.8264,280021.9215
1.66783E+12,11/7/2022 13:00,MATIC/USD,1.1973,1.20599,1.18193,1.19618,41595.98638,49756.28699
1.66783E+12,11/7/2022 14:00,MATIC/USD,1.19618,1.23524,1.19618,1.23,153402.2473,188684.7641
1.66783E+12,11/7/2022 15:00,MATIC/USD,1.23,1.27303,1.22901,1.26207,471816.3944,595465.3169
1.66784E+12,11/7/2022 16:00,MATIC/USD,1.26207,1.27815,1.24791,1.24791,77240.92169,96389.71859
1.66784E+12,11/7/2022 17:00,MATIC/USD,1.24791,1.27062,1.24725,1.26865,457519.4052,580431.9934
1.66784E+12,11/7/2022 18:00,MATIC/USD,1.26865,1.27928,1.26246,1.27027,141886.1143,180233.6744
1.66785E+12,11/7/2022 19:00,MATIC/USD,1.27027,1.29019,1.26706,1.27465,340972.5098,434620.6097
1.66785E+12,11/7/2022 20:00,MATIC/USD,1.27465,1.28041,1.25635,1.25761,178334.7675,224275.5869
1.66785E+12,11/7/2022 21:00,MATIC/USD,1.25761,1.265,1.234,1.24065,310013.0682,384617.7131
1.66786E+12,11/7/2022 22:00,MATIC/USD,1.24065,1.24521,1.21842,1.23623,60853.73008,75229.20674
1.66786E+12,11/7/2022 23:00,MATIC/USD,1.23623,1.24722,1.2336,1.24063,16060.61914,19925.28593
1.66787E+12,11/8/2022 0:00,MATIC/USD,1.24063,1.26506,1.20856,1.21047,90830.35809,109947.4236
1.66787E+12,11/8/2022 1:00,MATIC/USD,1.21047,1.22599,1.20484,1.21624,44436.43283,54045.36707
1.66787E+12,11/8/2022 2:00,MATIC/USD,1.21624,1.22208,1.1818,1.1818,42567.94271,50306.79469
1.66788E+12,11/8/2022 3:00,MATIC/USD,1.1818,1.18334,1.12064,1.12569,153128.7788,172375.535
1.66788E+12,11/8/2022 4:00,MATIC/USD,1.12569,1.1338,1.085,1.10051,634863.9964,698674.1767
1.66788E+12,11/8/2022 5:00,MATIC/USD,1.10051,1.11369,1.06074,1.10352,290689.0832,320781.2171
1.66789E+12,11/8/2022 6:00,MATIC/USD,1.10352,1.1586,1.07939,1.14191,131603.916,150279.8277
1.66789E+12,11/8/2022 7:00,MATIC/USD,1.14191,1.17742,1.13353,1.17056,83000.90292,97157.53692
1.66789E+12,11/8/2022 8:00,MATIC/USD,1.17056,1.17056,1.1435,1.14959,13317.99537,15310.2343
1.6679E+12,11/8/2022 9:00,MATIC/USD,1.14959,1.16418,1.13818,1.15262,106232.938,122446.209
1.6679E+12,11/8/2022 10:00,MATIC/USD,1.15262,1.15855,1.14087,1.15246,30684.29892,35362.42714
1.66791E+12,11/8/2022 11:00,MATIC/USD,1.15246,1.17625,1.14165,1.16199,101691.2758,118164.2455
1.66791E+12,11/8/2022 12:00,MATIC/USD,1.16199,1.16781,1.13746,1.15402,221471.3511,255582.3685
1.66791E+12,11/8/2022 13:00,MATIC/USD,1.15402,1.16085,1.11324,1.12217,135535.3462,152093.6994
1.66792E+12,11/8/2022 14:00,MATIC/USD,1.12217,1.14044,1.10542,1.12143,146578.5067,164377.5348
1.66792E+12,11/8/2022 15:00,MATIC/USD,1.12143,1.13846,1.09386,1.13846,422803.8177,481345.2343
1.66792E+12,11/8/2022 16:00,MATIC/USD,1.13846,1.23884,1.13496,1.19698,829608.7254,993025.0521
1.66793E+12,11/8/2022 17:00,MATIC/USD,1.19698,1.20899,1.07984,1.0873,321565.3521,349638.0074
1.66793E+12,11/8/2022 18:00,MATIC/USD,1.0873,1.10507,1.00547,1.03593,1136570.881,1177407.873
1.66793E+12,11/8/2022 19:00,MATIC/USD,1.03593,1.0581,0.89949,1.03801,701857.6584,728535.268
1.66794E+12,11/8/2022 20:00,MATIC/USD,1.03801,1.07534,0.99268,1.04743,746009.763,781393.0061
1.66794E+12,11/8/2022 21:00,MATIC/USD,1.04743,1.07073,1.02448,1.0662,186470.1858,198814.5121
1.66794E+12,11/8/2022 22:00,MATIC/USD,1.0662,1.0662,1.02564,1.02897,69728.45247,71748.48574
1.66795E+12,11/8/2022 23:00,MATIC/USD,1.02897,1.069,1.02296,1.04476,150302.9198,157030.4785
1.66795E+12,11/9/2022 0:00,MATIC/USD,1.04476,1.07224,1.03046,1.03229,98642.00022,101827.1504
1.66796E+12,11/9/2022 1:00,MATIC/USD,1.03229,1.04503,1.00791,1.00814,123320.7357,124324.5665
1.66796E+12,11/9/2022 2:00,MATIC/USD,1.00814,1.00951,0.96156,0.96539,452687.3176,437019.8095
1.66796E+12,11/9/2022 3:00,MATIC/USD,0.96539,0.99207,0.95373,0.98539,302658.9869,298237.1391
1.66797E+12,11/9/2022 4:00,MATIC/USD,0.98539,0.98578,0.95547,0.96285,340015.6285,327384.0479
1.66797E+12,11/9/2022 5:00,MATIC/USD,0.96285,0.99,0.94529,0.96738,359814.8538,348077.6933
1.66797E+12,11/9/2022 6:00,MATIC/USD,0.96738,0.99246,0.96507,0.97014,150568.4131,146072.4403
1.66798E+12,11/9/2022 7:00,MATIC/USD,0.97014,0.9883,0.96054,0.96232,182372.2786,175500.4911
1.66798E+12,11/9/2022 8:00,MATIC/USD,0.96232,0.9673,0.90858,0.92133,181224.1108,166967.21
1.66798E+12,11/9/2022 9:00,MATIC/USD,0.92133,0.92196,0.89144,0.9074,231319.9314,209899.7057
1.66799E+12,11/9/2022 10:00,MATIC/USD,0.9074,0.91793,0.87118,0.89719,298111.5329,267462.6862
1.66799E+12,11/9/2022 11:00,MATIC/USD,0.89719,0.94271,0.89404,0.94035,103734.4402,97546.68083
1.668E+12,11/9/2022 12:00,MATIC/USD,0.94035,0.96547,0.92648,0.93685,120426.8561,112821.9001
1.668E+12,11/9/2022 13:00,MATIC/USD,0.93685,0.94737,0.91788,0.92783,326500.6499,302937.098
1.668E+12,11/9/2022 14:00,MATIC/USD,0.92783,0.97129,0.92155,0.95319,193090.8067,184052.226
1.66801E+12,11/9/2022 15:00,MATIC/USD,0.95319,0.96405,0.9002,0.90971,282966.8912,257417.8106
1.66801E+12,11/9/2022 16:00,MATIC/USD,0.90971,0.92861,0.87385,0.87385,301327.3688,263314.9212
1.66801E+12,11/9/2022 17:00,MATIC/USD,0.87385,0.87771,0.8,0.8288,382340.9273,316884.1605
1.66802E+12,11/9/2022 18:00,MATIC/USD,0.8288,0.83524,0.8,0.81911,207311.8511,169811.2103
1.66802E+12,11/9/2022 19:00,MATIC/USD,0.81911,0.85766,0.81806,0.83982,119085.9656,100010.7757
1.66802E+12,11/9/2022 20:00,MATIC/USD,0.83982,0.85906,0.81126,0.83014,334296.5765,277512.96
1.66803E+12,11/9/2022 21:00,MATIC/USD,0.83014,0.83658,0.76,0.78144,740337.3692,578529.2338
1.66803E+12,11/9/2022 22:00,MATIC/USD,0.78144,0.81687,0.77087,0.80075,127686.5917,102245.0383
1.66803E+12,11/9/2022 23:00,MATIC/USD,0.80075,0.81507,0.78186,0.81391,107500.3021,87495.57085
1.66804E+12,11/10/2022 0:00,MATIC/USD,0.81391,0.85831,0.79868,0.85699,231536.5004,198424.4655
1.66804E+12,11/10/2022 1:00,MATIC/USD,0.85699,0.87462,0.83251,0.83808,310695.3,260387.517
1.66805E+12,11/10/2022 2:00,MATIC/USD,0.83808,0.85042,0.81844,0.84493,52045.27064,43974.61052
1.66805E+12,11/10/2022 3:00,MATIC/USD,0.84493,0.88891,0.84405,0.87341,146365.1978,127836.8274
1.66805E+12,11/10/2022 4:00,MATIC/USD,0.87341,0.90398,0.86878,0.89807,60026.07886,53907.62064
1.66806E+12,11/10/2022 5:00,MATIC/USD,0.89807,0.96304,0.89766,0.947,157453.3035,149108.2784
1.66806E+12,11/10/2022 6:00,MATIC/USD,0.947,0.95752,0.92589,0.92976,48746.2727,45322.3345
1.66806E+12,11/10/2022 7:00,MATIC/USD,0.92976,0.94922,0.91824,0.92748,25603.04344,23746.31073
1.66807E+12,11/10/2022 8:00,MATIC/USD,0.92748,0.94153,0.89719,0.93294,27506.11353,25661.55355
1.66807E+12,11/10/2022 9:00,MATIC/USD,0.93294,0.94261,0.91824,0.92617,26878.28107,24893.85758
1.66807E+12,11/10/2022 10:00,MATIC/USD,0.92617,0.9298,0.89533,0.89533,34528.14033,30914.07989
1.66808E+12,11/10/2022 11:00,MATIC/USD,0.89533,0.92431,0.89533,0.90714,56043.72842,50839.5078
1.66808E+12,11/10/2022 12:00,MATIC/USD,0.90714,0.93938,0.90666,0.92303,40064.62273,36980.84872
1.66809E+12,11/10/2022 13:00,MATIC/USD,0.92303,1.0919,0.92201,1.07562,757299.0695,814566.0251
1.66809E+12,11/10/2022 14:00,MATIC/USD,1.07562,1.10049,1.04104,1.09687,475915.0526,522016.9437
1.66809E+12,11/10/2022 15:00,MATIC/USD,1.09687,1.14865,1.07467,1.10036,463012.7801,509480.7427
1.6681E+12,11/10/2022 16:00,MATIC/USD,1.10036,1.15626,1.0904,1.11607,335579.9264,374530.6884
1.6681E+12,11/10/2022 17:00,MATIC/USD,1.11607,1.12212,1.05909,1.07446,342412.6055,367908.6481
1.6681E+12,11/10/2022 18:00,MATIC/USD,1.07446,1.10873,1.07077,1.10021,226590.6154,249297.2609
1.66811E+12,11/10/2022 19:00,MATIC/USD,1.10021,1.11988,1.08154,1.11936,83824.07518,93829.3168
1.66811E+12,11/10/2022 20:00,MATIC/USD,1.11936,1.14293,1.09338,1.133,168940.0983,191409.1313
1.66811E+12,11/10/2022 21:00,MATIC/USD,1.133,1.15,1.10044,1.10867,76912.54793,85270.63452
1.66812E+12,11/10/2022 22:00,MATIC/USD,1.10867,1.11529,1.08619,1.10771,95363.73971,105635.3681
1.66812E+12,11/10/2022 23:00,MATIC/USD,1.10771,1.13112,1.09946,1.12289,51936.77517,58319.28547
1.66812E+12,11/11/2022 0:00,MATIC/USD,1.12289,1.15267,1.10328,1.14053,125635.0841,143290.5825
1.66813E+12,11/11/2022 1:00,MATIC/USD,1.14053,1.15046,1.07011,1.07264,127161.9424,136398.9859
1.66813E+12,11/11/2022 2:00,MATIC/USD,1.07264,1.08625,1.04141,1.06682,171485.3354,182943.9855
1.66814E+12,11/11/2022 3:00,MATIC/USD,1.06682,1.07003,1.02068,1.03138,103993.8718,107257.1995
1.66814E+12,11/11/2022 4:00,MATIC/USD,1.03138,1.04123,1.01612,1.02422,312681.4493,320254.594
1.66814E+12,11/11/2022 5:00,MATIC/USD,1.02422,1.08862,1.02422,1.08397,86971.07256,94274.03352
