unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1.66394E+12,9/23/2022 14:00,AAVE/USD,73.518,74.2096,72.9787,73.876,170.22179,12575.30496
1.66395E+12,9/23/2022 15:00,AAVE/USD,73.876,75.2411,73.8035,74.3731,142.003828,10561.2649
1.66395E+12,9/23/2022 16:00,AAVE/USD,74.3731,74.5724,73.628,74.3157,24.073683,1789.052604
1.66395E+12,9/23/2022 17:00,AAVE/USD,74.3157,74.7233,73.6279,74.2096,23.692367,1758.201078
1.66396E+12,9/23/2022 18:00,AAVE/USD,74.2096,74.7109,73.2629,73.518,130.194846,9571.664688
1.66396E+12,9/23/2022 19:00,AAVE/USD,73.518,74.3079,73.402,74.2258,109.976862,8163.120563
1.66396E+12,9/23/2022 20:00,AAVE/USD,74.2258,75.7633,74.2258,75.3936,55.968915,4219.69799
1.66397E+12,9/23/2022 21:00,AAVE/USD,75.3936,76.1774,75.3788,76.1774,30.125669,2294.895138
1.66397E+12,9/23/2022 22:00,AAVE/USD,76.1774,77.4258,76.1774,77.4244,391.829064,30337.13018
1.66397E+12,9/23/2022 23:00,AAVE/USD,77.4244,77.6082,76.8386,76.8605,507.289419,38990.51839
1.66398E+12,9/24/2022 0:00,AAVE/USD,76.8605,77.1769,76.2749,76.5131,5.910797,452.2534019
1.66398E+12,9/24/2022 1:00,AAVE/USD,76.5131,76.8771,76.1437,76.6685,2.841532,217.8559961
1.66398E+12,9/24/2022 2:00,AAVE/USD,76.6685,77.2765,76.55,76.7198,7.801217,598.507808
1.66399E+12,9/24/2022 3:00,AAVE/USD,76.7198,76.9856,76.363,76.8304,1.986858,152.6510949
1.66399E+12,9/24/2022 4:00,AAVE/USD,76.8304,77.1011,76.5518,76.6312,125.418654,9610.981958
1.664E+12,9/24/2022 5:00,AAVE/USD,76.6312,77.268,76.6312,77.268,43.335947,3348.481953
1.664E+12,9/24/2022 6:00,AAVE/USD,77.268,77.268,76.6586,76.813,0.089235,6.854408055
1.664E+12,9/24/2022 7:00,AAVE/USD,76.813,76.813,75.8565,75.8576,13.439779,1019.509379
1.66401E+12,9/24/2022 8:00,AAVE/USD,75.8576,76.7961,75.6104,76.7961,5.117362,392.9934439
1.66401E+12,9/24/2022 9:00,AAVE/USD,76.7961,76.874,76.409,76.7063,0.376627,28.88966365
1.66401E+12,9/24/2022 10:00,AAVE/USD,76.7063,76.7336,76.3235,76.4834,0.135104,10.33321327
1.66402E+12,9/24/2022 11:00,AAVE/USD,76.4834,76.8939,76.42,76.42,9.099753,695.4031243
1.66402E+12,9/24/2022 12:00,AAVE/USD,76.42,77.1748,76.42,77.0037,0.802626,61.80517172
1.66402E+12,9/24/2022 13:00,AAVE/USD,77.0037,77.389,76.8632,77.0504,78.142624,6020.920436
1.66403E+12,9/24/2022 14:00,AAVE/USD,77.0504,77.3076,76.8386,76.8386,32.489213,2496.425642
1.66403E+12,9/24/2022 15:00,AAVE/USD,76.8386,77.0142,76.3367,76.7182,28.091653,2155.141053
1.66404E+12,9/24/2022 16:00,AAVE/USD,76.7182,76.9002,76.2345,76.2663,21.775186,1660.712868
1.66404E+12,9/24/2022 17:00,AAVE/USD,76.2663,76.6257,76.0991,76.0991,222.167247,16906.72755
1.66404E+12,9/24/2022 18:00,AAVE/USD,76.0991,76.4899,76.0238,76.4781,228.656214,17487.1928
1.66405E+12,9/24/2022 19:00,AAVE/USD,76.4781,76.5665,76.3043,76.418,59.041168,4511.807976
1.66405E+12,9/24/2022 20:00,AAVE/USD,76.418,76.418,76.2219,76.3859,6.941497,530.2324957
1.66405E+12,9/24/2022 21:00,AAVE/USD,76.3859,76.4565,75.4554,75.5251,3.981932,300.7358125
1.66406E+12,9/24/2022 22:00,AAVE/USD,75.5251,75.5251,74.6015,75.2082,16.348245,1229.52208
1.66406E+12,9/24/2022 23:00,AAVE/USD,75.2082,75.2082,74.7005,75.0936,48.697167,3656.84558
1.66406E+12,9/25/2022 0:00,AAVE/USD,75.0936,75.4827,74.999,75.451,93.495498,7054.32882
1.66407E+12,9/25/2022 1:00,AAVE/USD,75.451,75.5884,75.3506,75.3949,7.424594,559.7765222
1.66407E+12,9/25/2022 2:00,AAVE/USD,75.3949,75.4159,75.2247,75.3313,4.947549,372.705298
1.66407E+12,9/25/2022 3:00,AAVE/USD,75.3313,75.9699,75.3313,75.9699,1.246492,94.69587259
1.66408E+12,9/25/2022 4:00,AAVE/USD,75.9699,75.9699,75.7457,75.8304,7.34633,557.0751424
1.66408E+12,9/25/2022 5:00,AAVE/USD,75.8304,76.0009,75.4751,75.8728,15.131958,1148.104023
1.66409E+12,9/25/2022 6:00,AAVE/USD,75.8728,76.4278,75.7681,76.403,8.960181,684.5847089
1.66409E+12,9/25/2022 7:00,AAVE/USD,76.403,77.3257,76.403,77.2752,315.817646,24404.87176
1.66409E+12,9/25/2022 8:00,AAVE/USD,77.2752,77.5349,76.996,77.1154,244.322734,18841.04536
1.6641E+12,9/25/2022 9:00,AAVE/USD,77.1154,77.1154,76.5407,76.5721,84.836782,6496.130555
1.6641E+12,9/25/2022 10:00,AAVE/USD,76.5721,76.6808,76.0238,76.4756,293.13543,22417.70789
1.6641E+12,9/25/2022 11:00,AAVE/USD,76.4756,77.0125,76.4756,76.9785,13.6082,1047.538824
1.66411E+12,9/25/2022 12:00,AAVE/USD,76.9785,76.9785,76.5563,76.5923,0.603433,46.21832137
1.66411E+12,9/25/2022 13:00,AAVE/USD,76.5923,76.704,75.4805,75.6786,174.100894,13175.71192
1.66411E+12,9/25/2022 14:00,AAVE/USD,75.6786,75.7399,75.0277,75.4988,109.020939,8230.950069
1.66412E+12,9/25/2022 15:00,AAVE/USD,75.4988,75.9207,75.4988,75.8681,258.906196,19642.72117
1.66412E+12,9/25/2022 16:00,AAVE/USD,75.8681,76.1774,75.1063,75.1063,368.698711,27691.596
1.66413E+12,9/25/2022 17:00,AAVE/USD,75.1063,75.1221,74.3345,75.1221,1054.094918,79185.82384
1.66413E+12,9/25/2022 18:00,AAVE/USD,75.1221,75.1221,74.4598,75.0697,30.622071,2298.789683
1.66413E+12,9/25/2022 19:00,AAVE/USD,75.0697,75.0986,74.4579,74.6953,2.451416,183.1092535
1.66414E+12,9/25/2022 20:00,AAVE/USD,74.6953,74.6953,74.13,74.1927,18.483933,1371.372896
1.66414E+12,9/25/2022 21:00,AAVE/USD,74.1927,74.3484,73.2739,73.6614,18.812686,1385.768789
1.66414E+12,9/25/2022 22:00,AAVE/USD,73.6614,74.3856,72.8438,73.6819,123.867118,9126.764602
1.66415E+12,9/25/2022 23:00,AAVE/USD,73.6819,74.1392,73.518,73.6149,9.274803,682.7636954
1.66415E+12,9/26/2022 0:00,AAVE/USD,73.6149,74.5127,73.1031,73.1031,100.789207,7368.003478
1.66415E+12,9/26/2022 1:00,AAVE/USD,73.1031,74.1432,72.8997,74.016,84.737187,6271.907633
1.66416E+12,9/26/2022 2:00,AAVE/USD,74.016,74.5003,73.8765,73.9645,7.780181,575.4571976
1.66416E+12,9/26/2022 3:00,AAVE/USD,73.9645,74.7503,73.8488,73.9637,49.25646,3643.190031
1.66416E+12,9/26/2022 4:00,AAVE/USD,73.9637,74.3449,73.5209,73.6175,19.896134,1464.703645
1.66417E+12,9/26/2022 5:00,AAVE/USD,73.6175,73.8332,73.1031,73.5156,344.291857,25310.82244
1.66417E+12,9/26/2022 6:00,AAVE/USD,73.5156,73.5317,72.7003,73.064,66.768529,4878.375803
1.66418E+12,9/26/2022 7:00,AAVE/USD,73.064,74.3458,72.8279,73.8927,25.149102,1858.335049
1.66418E+12,9/26/2022 8:00,AAVE/USD,73.8927,75.5542,73.8927,75.5542,551.499608,41668.11168
1.66418E+12,9/26/2022 9:00,AAVE/USD,75.5542,75.8671,74.6086,74.6166,31.862853,2377.497757
1.66419E+12,9/26/2022 10:00,AAVE/USD,74.6166,74.8075,74.3345,74.617,16.184496,1207.638538
1.66419E+12,9/26/2022 11:00,AAVE/USD,74.617,74.785,73.3821,74.0228,47.827709,3540.340938
1.66419E+12,9/26/2022 12:00,AAVE/USD,74.0228,75.0748,73.74,75.0012,38.888894,2916.713717
1.6642E+12,9/26/2022 13:00,AAVE/USD,75.0012,76.3075,74.5519,75.9124,831.619363,63130.22173
1.6642E+12,9/26/2022 14:00,AAVE/USD,75.9124,76.5693,75.9124,75.9995,151.55853,11518.3725
1.6642E+12,9/26/2022 15:00,AAVE/USD,75.9995,76.2149,75.6167,75.8969,159.885458,12134.81062
1.66421E+12,9/26/2022 16:00,AAVE/USD,75.8969,75.9417,74.7917,75.3398,16.94126,1276.35114
1.66421E+12,9/26/2022 17:00,AAVE/USD,75.3398,75.5884,74.9936,75.5884,264.907334,20023.92153
1.66422E+12,9/26/2022 18:00,AAVE/USD,75.5884,75.7929,75.1,75.6848,535.465625,40526.60874
1.66422E+12,9/26/2022 19:00,AAVE/USD,75.6848,76.198,75.55,75.55,1235.067543,93309.35287
1.66422E+12,9/26/2022 20:00,AAVE/USD,75.55,75.7432,75.4372,75.4701,21.117156,1593.713875
1.66423E+12,9/26/2022 21:00,AAVE/USD,75.4701,75.6476,75.1994,75.1994,42.88996,3225.299258
1.66423E+12,9/26/2022 22:00,AAVE/USD,75.1994,75.2825,75.1279,75.2825,0.371425,27.96180256
1.66423E+12,9/26/2022 23:00,AAVE/USD,75.2825,76.2642,75.2825,76.2642,1488.656859,113531.2244
1.66424E+12,9/27/2022 0:00,AAVE/USD,76.2642,77.2353,76.1286,77.1924,1521.165151,117422.3888
1.66424E+12,9/27/2022 1:00,AAVE/USD,77.1924,78.7181,77.1058,78.4758,53.430486,4193.000133
1.66424E+12,9/27/2022 2:00,AAVE/USD,78.4758,78.8793,78.4001,78.7691,152.090136,11980.00313
1.66425E+12,9/27/2022 3:00,AAVE/USD,78.7691,79.2798,78.6927,79.1017,118.96314,9410.186611
1.66425E+12,9/27/2022 4:00,AAVE/USD,79.1017,79.3274,78.9587,79.068,171.362423,13549.28406
1.66425E+12,9/27/2022 5:00,AAVE/USD,79.068,79.3879,78.8445,79.2531,366.931515,29080.46005
1.66426E+12,9/27/2022 6:00,AAVE/USD,79.2531,79.84,79.2531,79.6079,1195.064513,95136.57624
1.66426E+12,9/27/2022 7:00,AAVE/USD,79.6079,80.2299,79.4126,79.4126,1093.347754,86825.58785
1.66427E+12,9/27/2022 8:00,AAVE/USD,79.4126,79.6933,79.0782,79.0782,115.486967,9132.501474
1.66427E+12,9/27/2022 9:00,AAVE/USD,79.0782,79.6813,79.0068,79.6745,0.518968,41.34851592
1.66427E+12,9/27/2022 10:00,AAVE/USD,79.6745,80.1034,79.4847,80.0855,0.852514,68.27400995
1.66428E+12,9/27/2022 11:00,AAVE/USD,80.0855,80.8847,79.896,80.1189,1874.750123,150202.9176
1.66428E+12,9/27/2022 12:00,AAVE/USD,80.1189,80.34,79.8467,79.8467,151.992409,12136.09228
1.66428E+12,9/27/2022 13:00,AAVE/USD,79.8467,80.2797,79.1492,79.6177,55.187117,4393.871325
1.66429E+12,9/27/2022 14:00,AAVE/USD,79.6177,79.6177,79.0964,79.4401,59.64559,4738.251634
1.66429E+12,9/27/2022 15:00,AAVE/USD,79.4401,79.5661,78.5243,78.5243,20.680291,1623.905375
1.66429E+12,9/27/2022 16:00,AAVE/USD,78.5243,78.8477,76.1929,77.0125,732.308118,56396.87894
1.6643E+12,9/27/2022 17:00,AAVE/USD,77.0125,77.0125,75.4064,75.4513,292.888014,22098.78141
1.6643E+12,9/27/2022 18:00,AAVE/USD,75.4513,75.9522,74.6226,75.8878,26.716455,2027.452994
1.66431E+12,9/27/2022 19:00,AAVE/USD,75.8878,75.8945,75.2386,75.8945,20.778464,1576.971136
1.66431E+12,9/27/2022 20:00,AAVE/USD,75.8945,75.96,75.4372,75.96,209.063331,15880.45062
1.66431E+12,9/27/2022 21:00,AAVE/USD,75.96,76.0951,75.7609,76.091,31.340945,2384.763846
1.66432E+12,9/27/2022 22:00,AAVE/USD,76.091,76.8,75.8586,76.6659,1095.212929,83965.48489
1.66432E+12,9/27/2022 23:00,AAVE/USD,76.6659,76.9763,76.5673,76.5673,155.058934,11872.44392
1.66432E+12,9/28/2022 0:00,AAVE/USD,76.5673,77.7266,76.5673,77.7266,22.961884,1784.749173
1.66433E+12,9/28/2022 1:00,AAVE/USD,77.7266,78.1256,75.6104,75.6297,404.759751,30611.85854
1.66433E+12,9/28/2022 2:00,AAVE/USD,75.6297,76.0028,73.518,74.3455,264.12208,19636.2881
1.66433E+12,9/28/2022 3:00,AAVE/USD,74.3455,74.6367,74.2332,74.6112,129.550603,9665.925951
1.66434E+12,9/28/2022 4:00,AAVE/USD,74.6112,75.0338,74.4779,74.7221,37.46741,2799.643557
1.66434E+12,9/28/2022 5:00,AAVE/USD,74.7221,74.7221,74.2096,74.6698,44.215732,3301.579865
1.66434E+12,9/28/2022 6:00,AAVE/USD,74.6698,74.8839,73.9948,73.9948,2.700514,199.8239933
1.66435E+12,9/28/2022 7:00,AAVE/USD,73.9948,74.3475,73.518,74.3166,11.361982,844.3838715
1.66435E+12,9/28/2022 8:00,AAVE/USD,74.3166,74.34,73.9071,74.2733,28.355608,2106.06458
1.66436E+12,9/28/2022 9:00,AAVE/USD,74.2733,74.2733,73.1591,73.3052,38.31645,2808.795031
1.66436E+12,9/28/2022 10:00,AAVE/USD,73.3052,75.1335,73.1031,74.5222,436.27299,32512.02302
1.66436E+12,9/28/2022 11:00,AAVE/USD,74.5222,74.5222,73.9948,74.2981,4.04561,300.5811363
1.66437E+12,9/28/2022 12:00,AAVE/USD,74.2981,75.0491,74.2136,74.9189,8.625643,646.2236854
1.66437E+12,9/28/2022 13:00,AAVE/USD,74.9189,75.4953,74.7522,75.3877,168.032164,12667.55837
1.66437E+12,9/28/2022 14:00,AAVE/USD,75.3877,77.113,75.1822,76.6548,240.848481,18462.19214
1.66438E+12,9/28/2022 15:00,AAVE/USD,76.6548,77.0639,76.0648,76.5476,8.410811,643.8273961
1.66438E+12,9/28/2022 16:00,AAVE/USD,76.5476,76.9733,76.2635,76.3743,55.214898,4216.999184
1.66438E+12,9/28/2022 17:00,AAVE/USD,76.3743,76.94,75.65,76.5087,147.618478,11294.09785
1.66439E+12,9/28/2022 18:00,AAVE/USD,76.5087,76.9926,76.3395,76.7541,37.360376,2867.562036
1.66439E+12,9/28/2022 19:00,AAVE/USD,76.7541,77.2765,76.66,77.0967,55.2141,4256.824903
1.6644E+12,9/28/2022 20:00,AAVE/USD,77.0967,77.621,76.8631,77.5155,14.001081,1085.300794
1.6644E+12,9/28/2022 21:00,AAVE/USD,77.5155,77.6188,77.0463,77.1499,1.231981,95.04721095
1.6644E+12,9/28/2022 22:00,AAVE/USD,77.1499,77.2944,76.7227,76.876,156.925383,12063.79574
1.66441E+12,9/28/2022 23:00,AAVE/USD,76.876,77.3966,76.7749,76.8486,8.770966,674.0364577
1.66441E+12,9/29/2022 0:00,AAVE/USD,76.8486,77.2765,76.0238,76.2591,2.169711,165.4602081
1.66441E+12,9/29/2022 1:00,AAVE/USD,76.2591,77.3022,76.2591,77.2617,1.591805,122.9855604
1.66442E+12,9/29/2022 2:00,AAVE/USD,77.2617,77.2617,76.3693,77.0222,48.615131,3744.444343
1.66442E+12,9/29/2022 3:00,AAVE/USD,77.0222,77.2134,76.5742,77.167,62.369661,4812.87963
1.66442E+12,9/29/2022 4:00,AAVE/USD,77.167,77.4336,77.0325,77.2306,17.503494,1351.805344
1.66443E+12,9/29/2022 5:00,AAVE/USD,77.2306,77.2379,76.391,76.5064,16.265035,1244.379274
1.66443E+12,9/29/2022 6:00,AAVE/USD,76.5064,76.6078,76.2749,76.5481,0.606456,46.42305453
1.66443E+12,9/29/2022 7:00,AAVE/USD,76.5481,76.5481,75.8027,76.0396,180.750945,13744.22956
1.66444E+12,9/29/2022 8:00,AAVE/USD,76.0396,76.2145,75.6104,75.7837,296.728783,22487.20507
1.66444E+12,9/29/2022 9:00,AAVE/USD,75.7837,76.5132,75.7837,76.39,27.208631,2078.467322
1.66445E+12,9/29/2022 10:00,AAVE/USD,76.39,76.39,75.947,76.3375,13.816372,1054.707298
1.66445E+12,9/29/2022 11:00,AAVE/USD,76.3375,76.7681,76.0563,76.3669,7.461944,569.8455313
1.66445E+12,9/29/2022 12:00,AAVE/USD,76.3669,76.3669,75.1004,75.4785,20.204733,1525.02294
1.66446E+12,9/29/2022 13:00,AAVE/USD,75.4785,75.7958,74.3634,74.8115,10.831645,810.3316099
1.66446E+12,9/29/2022 14:00,AAVE/USD,74.8115,75.7633,74.3445,75.7096,141.992779,10750.2165
1.66446E+12,9/29/2022 15:00,AAVE/USD,75.7096,76.0088,75.4061,75.9804,14.72471,1118.789356
1.66447E+12,9/29/2022 16:00,AAVE/USD,75.9804,76.7239,75.4821,76.4451,22.366489,1709.808488
1.66447E+12,9/29/2022 17:00,AAVE/USD,76.4451,76.4451,75.5763,75.5801,36.274552,2741.634268
1.66447E+12,9/29/2022 18:00,AAVE/USD,75.5801,76.3072,75.4372,76.005,21.685898,1648.236677
1.66448E+12,9/29/2022 19:00,AAVE/USD,76.005,76.3594,76.005,76.3265,0.24307,18.55268235
1.66448E+12,9/29/2022 20:00,AAVE/USD,76.3265,76.7681,76.3019,76.7681,99.256391,7619.72455
1.66449E+12,9/29/2022 21:00,AAVE/USD,76.7681,76.8123,76.562,76.6796,133.999475,10275.02614
1.66449E+12,9/29/2022 22:00,AAVE/USD,76.6796,77.0145,76.3135,76.4373,175.648083,13426.06521
1.66449E+12,9/29/2022 23:00,AAVE/USD,76.4373,77.0161,76.3725,76.9635,0.48377,37.23263239
1.6645E+12,9/30/2022 0:00,AAVE/USD,76.9635,77.3395,76.3177,76.844,273.508376,21017.47765
1.6645E+12,9/30/2022 1:00,AAVE/USD,76.844,77.0125,76.37,77.0125,0.824147,63.46962084
1.6645E+12,9/30/2022 2:00,AAVE/USD,77.0125,77.0125,76.5563,76.6179,0.404959,31.02710817
1.66451E+12,9/30/2022 3:00,AAVE/USD,76.6179,76.8889,76.2749,76.2749,3.193429,243.5784776
1.66451E+12,9/30/2022 4:00,AAVE/USD,76.2749,76.7996,76.2749,76.536,7.951149,608.5491399
1.66451E+12,9/30/2022 5:00,AAVE/USD,76.536,76.9349,76.536,76.6712,12.367467,948.2285359
1.66452E+12,9/30/2022 6:00,AAVE/USD,76.6712,76.9497,76.6552,76.7212,1.836336,140.8859015
1.66452E+12,9/30/2022 7:00,AAVE/USD,76.7212,77.4336,76.7212,77.2216,1.706476,131.7768071
1.66452E+12,9/30/2022 8:00,AAVE/USD,77.2216,77.5615,77,77.5358,80.132671,6213.150752
1.66453E+12,9/30/2022 9:00,AAVE/USD,77.5358,77.5595,77.16,77.1993,1.305248,100.7642319
1.66453E+12,9/30/2022 10:00,AAVE/USD,77.1993,77.7274,76.8386,76.8655,3.796626,291.8295558
1.66454E+12,9/30/2022 11:00,AAVE/USD,76.8655,76.9742,76.2749,76.2749,42.133701,3213.74383
1.66454E+12,9/30/2022 12:00,AAVE/USD,76.2749,77.2765,75.8565,76.2349,404.615093,30845.79115
1.66454E+12,9/30/2022 13:00,AAVE/USD,76.2349,76.4278,75.4805,76.3599,630.606836,48153.07494
1.66455E+12,9/30/2022 14:00,AAVE/USD,76.3599,77.5,75.9947,77.3558,49.66124,3841.584949
1.66455E+12,9/30/2022 15:00,AAVE/USD,77.3558,77.9913,76.7849,76.8758,239.587306,18418.46582
1.66455E+12,9/30/2022 16:00,AAVE/USD,76.8758,77.3558,76.5563,76.9277,7.901413,607.8375288
1.66456E+12,9/30/2022 17:00,AAVE/USD,76.9277,77.1112,76.0126,76.3362,35.696351,2724.923789
1.66456E+12,9/30/2022 18:00,AAVE/USD,76.3362,76.6106,75.6104,75.6412,9.448822,714.7202347
1.66456E+12,9/30/2022 19:00,AAVE/USD,75.6412,75.7223,74.228,74.3944,222.145072,16526.34934
1.66457E+12,9/30/2022 20:00,AAVE/USD,74.3944,74.7297,74,74.2723,132.698337,9855.810695
1.66457E+12,9/30/2022 21:00,AAVE/USD,74.2723,74.3316,74.0323,74.1481,19.127993,1418.304338
1.66458E+12,9/30/2022 22:00,AAVE/USD,74.1481,74.1481,73.7997,74.1213,64.320813,4767.542277
1.66458E+12,9/30/2022 23:00,AAVE/USD,74.1213,74.5759,73.9807,74.5759,5.797252,432.3352854
1.66458E+12,10/1/2022 0:00,AAVE/USD,74.5759,74.6726,74.2675,74.6664,1032.911216,77123.76202
1.66459E+12,10/1/2022 1:00,AAVE/USD,74.6664,74.758,74.3581,74.701,26.005949,1942.670396
1.66459E+12,10/1/2022 2:00,AAVE/USD,74.701,75.7611,74.701,75.6277,861.916938,65184.79561
1.66459E+12,10/1/2022 3:00,AAVE/USD,75.6277,75.6277,75.046,75.4268,46.153,3481.1731
1.6646E+12,10/1/2022 4:00,AAVE/USD,75.4268,75.4268,75.1583,75.2099,107.109979,8055.73081
1.6646E+12,10/1/2022 5:00,AAVE/USD,75.2099,75.5884,75.1967,75.3674,285.239191,21497.7362
1.6646E+12,10/1/2022 6:00,AAVE/USD,75.3674,75.4501,75.1959,75.1959,111.849249,8410.604943
1.66461E+12,10/1/2022 7:00,AAVE/USD,75.1959,75.632,75.0216,75.632,42.441634,3209.945663
1.66461E+12,10/1/2022 8:00,AAVE/USD,75.632,75.632,75.3323,75.3355,200.789627,15126.58694
1.66461E+12,10/1/2022 9:00,AAVE/USD,75.3355,75.518,75.2344,75.3562,17.416169,1312.416314
1.66462E+12,10/1/2022 10:00,AAVE/USD,75.3562,75.4538,75.16,75.3788,1.073034,80.88401528
1.66462E+12,10/1/2022 11:00,AAVE/USD,75.3788,75.3907,74.7339,75.2413,4.611015,346.9387629
1.66463E+12,10/1/2022 12:00,AAVE/USD,75.2413,75.2413,74.6718,74.8335,0.214487,16.05081291
1.66463E+12,10/1/2022 13:00,AAVE/USD,74.8335,75.0189,74.657,74.8884,20.664207,1547.509399
1.66463E+12,10/1/2022 14:00,AAVE/USD,74.8884,74.8884,74.5737,74.8168,4.435811,331.8731844
1.66464E+12,10/1/2022 15:00,AAVE/USD,74.8168,74.9126,74.6031,74.877,1069.81276,80104.37003
1.66464E+12,10/1/2022 16:00,AAVE/USD,74.877,74.877,73.9948,74.1923,159.834891,11858.51818
1.66464E+12,10/1/2022 17:00,AAVE/USD,74.1923,74.3584,73.9153,74.2616,248.528869,18456.15146
1.66465E+12,10/1/2022 18:00,AAVE/USD,74.2616,74.5127,73.8899,74.5127,177.980581,13261.81364
1.66465E+12,10/1/2022 19:00,AAVE/USD,74.5127,74.589,74.2039,74.4415,13.682936,1018.57828
1.66465E+12,10/1/2022 20:00,AAVE/USD,74.4415,74.4608,73.9159,74.3395,29.288914,2177.323222
1.66466E+12,10/1/2022 21:00,AAVE/USD,74.3395,74.7373,74.3395,74.6118,2.935184,218.9993616
1.66466E+12,10/1/2022 22:00,AAVE/USD,74.6118,74.7025,74.3802,74.5183,74.633241,5561.542243
1.66467E+12,10/1/2022 23:00,AAVE/USD,74.5183,74.646,74.3647,74.5649,9.496458,708.1024411
1.66467E+12,10/2/2022 0:00,AAVE/USD,74.5649,74.7582,74.3908,74.4326,1.203414,89.5732329
1.66467E+12,10/2/2022 1:00,AAVE/USD,74.4326,74.7347,74.4326,74.6116,2.893391,215.8805319
1.66468E+12,10/2/2022 2:00,AAVE/USD,74.6116,75.0805,74.6116,74.9828,146.631434,10994.83549
1.66468E+12,10/2/2022 3:00,AAVE/USD,74.9828,75.1587,74.9682,75.0209,0.706779,53.02319668
1.66468E+12,10/2/2022 4:00,AAVE/USD,75.0209,75.632,74.9254,75.1668,629.413505,47310.99905
1.66469E+12,10/2/2022 5:00,AAVE/USD,75.1668,75.3475,74.944,75.0436,1.869364,140.2838043
1.66469E+12,10/2/2022 6:00,AAVE/USD,75.0436,75.3516,74.7905,74.7905,5.221325,390.5055074
1.66469E+12,10/2/2022 7:00,AAVE/USD,74.7905,74.7905,74.472,74.7644,1.34819,100.7966164
1.6647E+12,10/2/2022 8:00,AAVE/USD,74.7644,74.8166,74.519,74.6036,0.092801,6.923288684
1.6647E+12,10/2/2022 9:00,AAVE/USD,74.6036,74.7094,74.4956,74.5649,0.081793,6.098886866
1.6647E+12,10/2/2022 10:00,AAVE/USD,74.5649,74.5649,73.1011,73.1788,6.773889,495.7050684
1.66471E+12,10/2/2022 11:00,AAVE/USD,73.1788,73.7704,73.1788,73.5066,9.286382,682.6103671
1.66471E+12,10/2/2022 12:00,AAVE/USD,73.5066,73.7181,73.2849,73.4356,2.136479,156.8936173
1.66472E+12,10/2/2022 13:00,AAVE/USD,73.4356,73.6653,73.2257,73.4808,1.865222,137.0580047
1.66472E+12,10/2/2022 14:00,AAVE/USD,73.4808,73.9297,73.4464,73.5731,198.618836,14613.00348
1.66472E+12,10/2/2022 15:00,AAVE/USD,73.5731,73.5731,72.9787,73.3941,44.866146,3292.910406
1.66473E+12,10/2/2022 16:00,AAVE/USD,73.3941,73.7757,73.3823,73.685,1.091637,80.43727235
1.66473E+12,10/2/2022 17:00,AAVE/USD,73.685,73.9367,73.4023,73.9366,0.734425,54.30088746
1.66473E+12,10/2/2022 18:00,AAVE/USD,73.9366,74.1326,73.6173,73.9863,27.580279,2040.562796
1.66474E+12,10/2/2022 19:00,AAVE/USD,73.9863,74.7582,73.9863,74.633,111.360356,8311.157449
1.66474E+12,10/2/2022 20:00,AAVE/USD,74.633,74.8411,74.3919,74.515,145.727822,10858.90866
1.66474E+12,10/2/2022 21:00,AAVE/USD,74.515,74.515,73.9221,74.1328,144.723851,10728.7843
1.66475E+12,10/2/2022 22:00,AAVE/USD,74.1328,74.4834,73.6279,73.6279,11.334864,834.5622331
1.66475E+12,10/2/2022 23:00,AAVE/USD,73.6279,73.6279,72.3896,72.9843,34.282588,2502.090687
1.66476E+12,10/3/2022 0:00,AAVE/USD,72.9843,72.9843,71.8209,72.753,523.780022,38106.56794
1.66476E+12,10/3/2022 1:00,AAVE/USD,72.753,73.6375,72.753,73.6375,6.978253,513.8611053
1.66476E+12,10/3/2022 2:00,AAVE/USD,73.6375,73.937,73.5374,73.7843,8.327532,614.4411193
1.66477E+12,10/3/2022 3:00,AAVE/USD,73.7843,73.8298,73.5392,73.6318,9.377952,690.5154861
1.66477E+12,10/3/2022 4:00,AAVE/USD,73.6318,73.6318,73.0094,73.0094,8.886366,648.7882498
1.66477E+12,10/3/2022 5:00,AAVE/USD,73.0094,74.033,72.8887,74.033,2.588737,191.6519663
1.66478E+12,10/3/2022 6:00,AAVE/USD,74.033,74.2096,73.5374,73.5956,2.131002,156.8323708
1.66478E+12,10/3/2022 7:00,AAVE/USD,73.5956,74.0112,73.518,73.7958,25.180544,1858.218389
1.66478E+12,10/3/2022 8:00,AAVE/USD,73.7958,73.9431,73.7576,73.8297,0.203757,15.04331818
1.66479E+12,10/3/2022 9:00,AAVE/USD,73.8297,73.9957,73.6173,73.9873,6.917118,511.7788846
1.66479E+12,10/3/2022 10:00,AAVE/USD,73.9873,74.4011,73.987,74.4011,1.280682,95.28414955
1.66479E+12,10/3/2022 11:00,AAVE/USD,74.4011,74.5127,74.3046,74.3789,14.033704,1043.811466
1.6648E+12,10/3/2022 12:00,AAVE/USD,74.3789,74.933,74.2863,74.9307,19.730366,1478.410136
1.6648E+12,10/3/2022 13:00,AAVE/USD,74.9307,75.1409,74.4578,74.6963,15.164341,1132.720165
1.66481E+12,10/3/2022 14:00,AAVE/USD,74.6963,75.7574,74.6963,75.4502,37.011773,2792.545675
1.66481E+12,10/3/2022 15:00,AAVE/USD,75.4502,76.0088,75.3145,75.4425,108.130049,8157.601222
1.66481E+12,10/3/2022 16:00,AAVE/USD,75.4425,75.6088,75.0749,75.2561,158.34573,11916.48209
