unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,
1.63E+12,3-Jul-21,BTC/USD,33540.48,34942.56,33466.62,34670,647.9335339,22463855.62,3-Jul-21
1.63E+12,4-Jul-21,BTC/USD,34670,35985.71,34211.29,34360.84,1073.596137,36889665.09,4-Jul-21
1.63E+12,5-Jul-21,BTC/USD,34360.84,34559.72,33100,33942.22,1323.656212,44927830.35,5-Jul-21
1.63E+12,6-Jul-21,BTC/USD,33942.22,35114.32,33530.4,34465.35,2039.503699,70292208.8,6-Jul-21
1.63E+12,7-Jul-21,BTC/USD,34465.35,35098.28,33094.64,33337,1485.762562,49530866.52,7-Jul-21
1.63E+12,8-Jul-21,BTC/USD,33337,33493.24,32101,32954.75,2063.008528,67985930.3,8-Jul-21
1.63E+12,9-Jul-21,BTC/USD,32954.75,34262.53,32625.74,33799.81,1273.256627,43035832.08,9-Jul-21
1.63E+12,10-Jul-21,BTC/USD,33799.81,34195.26,33046,33420.84,803.5474739,26855231.56,10-Jul-21
1.63E+12,11-Jul-21,BTC/USD,33420.84,34602,33333.01,34452.39,816.8555138,28142624.73,11-Jul-21
1.63E+12,12-Jul-21,BTC/USD,34452.39,34670.21,32669.89,33087.26,1322.291016,43750986.66,12-Jul-21
1.63E+12,13-Jul-21,BTC/USD,33087.26,33334.71,31661.01,31853.69,1282.072988,40838755.52,13-Jul-21
1.63E+12,14-Jul-21,BTC/USD,31853.69,33189.99,31601.59,32671.54,1083.11691,35387097.44,14-Jul-21
1.63E+12,15-Jul-21,BTC/USD,32671.54,32691.72,31135,31924.93,1534.408248,48985875.92,15-Jul-21
1.63E+12,16-Jul-21,BTC/USD,31924.93,32252.21,31027.01,31313.83,1355.019933,42430863.83,16-Jul-21
1.63E+12,17-Jul-21,BTC/USD,31313.83,32437.07,31206.23,32169.82,765.3054348,24619738.08,17-Jul-21
1.63E+12,18-Jul-21,BTC/USD,32169.82,32200.55,31123,31547.22,572.8916888,18073140.14,18-Jul-21
1.63E+12,19-Jul-21,BTC/USD,31547.22,31890.59,29500,29605.35,2184.438653,64671070.86,19-Jul-21
1.63E+12,20-Jul-21,BTC/USD,29605.35,30005.72,29284.35,29853.86,2075.276565,61955016.02,20-Jul-21
1.63E+12,21-Jul-21,BTC/USD,29853.86,32950,29853.86,31947.52,3023.278433,96586248.2,21-Jul-21
1.63E+12,22-Jul-21,BTC/USD,31947.52,32806.46,31732.34,32598.43,1223.095988,39871008.96,22-Jul-21
1.63E+12,23-Jul-21,BTC/USD,32598.43,33800,32000,33689.58,1319.583857,44456225.91,23-Jul-21
1.63E+12,24-Jul-21,BTC/USD,33689.58,34525.5,33582.4,34192.14,785.4641099,26856698.81,24-Jul-21
1.63E+12,25-Jul-21,BTC/USD,34192.14,39782.93,33894.22,38312.57,3558.083732,136319332,25-Jul-21
1.63E+12,26-Jul-21,BTC/USD,38312.57,40572.45,36400,36851.52,5021.114386,185035697.2,26-Jul-21
1.63E+12,27-Jul-21,BTC/USD,36851.52,40366.57,36713.13,39848.44,5729.109306,228296068.4,27-Jul-21
1.63E+12,28-Jul-21,BTC/USD,39848.44,40928.46,38803.47,39638.77,3682.355527,145964043.8,28-Jul-21
1.63E+12,29-Jul-21,BTC/USD,39638.77,40639.14,39409.4,39982.79,1561.715053,62441724.99,29-Jul-21
1.63E+12,30-Jul-21,BTC/USD,39982.79,42400,38350,41840.36,2600.84051,108820103.2,30-Jul-21
1.63E+12,31-Jul-21,BTC/USD,41840.36,42600,41072.59,42461.13,687.3566633,29185940.64,31-Jul-21
1.63E+12,1-Aug-21,BTC/USD,42461.13,42475.28,39213.05,39811.54,1237.922545,49283602.93,1-Aug-21
1.63E+12,2-Aug-21,BTC/USD,39811.54,40446.58,38515,38650,1815.100886,70153649.25,2-Aug-21
1.63E+12,3-Aug-21,BTC/USD,38650,38824.81,37558.09,37962.25,2750.522832,104416035.4,3-Aug-21
1.63E+12,4-Aug-21,BTC/USD,37962.25,39973.96,37472.15,39440.62,1911.347819,75384743.01,4-Aug-21
1.63E+12,5-Aug-21,BTC/USD,39440.62,41431.18,37311.06,40250.79,3715.503945,149551969,5-Aug-21
1.63E+12,6-Aug-21,BTC/USD,40250.79,43792.42,39897.39,43720,2238.327424,97859675,6-Aug-21
1.63E+12,7-Aug-21,BTC/USD,43720,44837.59,42460,44391.34,3336.157681,148096509.9,7-Aug-21
1.63E+12,8-Aug-21,BTC/USD,44391.34,45386.81,42813.74,43529.34,2023.485094,88080970.65,8-Aug-21
1.63E+12,9-Aug-21,BTC/USD,43529.34,46729.86,43295.22,45727.39,3092.297953,141402714.5,9-Aug-21
1.63E+12,10-Aug-21,BTC/USD,45727.39,46183.47,44642.21,45594.16,1768.991925,80655700.88,10-Aug-21
1.63E+12,11-Aug-21,BTC/USD,45594.16,46775,45426.58,45948.06,1565.839365,71947281.1,11-Aug-21
1.63E+12,12-Aug-21,BTC/USD,45948.06,46023.08,43800,45205.46,1840.768962,83212807.67,12-Aug-21
1.63E+12,13-Aug-21,BTC/USD,45205.46,47900,44952.59,47571.64,1609.573464,76570049.37,13-Aug-21
1.63E+12,14-Aug-21,BTC/USD,47571.64,48181.51,46045.86,46910.99,1112.090837,52169282.11,14-Aug-21
1.63E+12,15-Aug-21,BTC/USD,46910.99,48044.25,45509.51,47400.89,1360.762709,64501363.48,15-Aug-21
1.63E+12,16-Aug-21,BTC/USD,47400.89,47744.5,45250.51,46435.44,1687.082115,78340400.32,16-Aug-21
1.63E+12,17-Aug-21,BTC/USD,46435.44,47162.94,44211.13,45078.79,2149.379858,96891443.26,17-Aug-21
1.63E+12,18-Aug-21,BTC/USD,45078.79,46031,44055,44074.77,1324.725961,58386992.04,18-Aug-21
1.63E+12,19-Aug-21,BTC/USD,44074.77,47424.13,43902.53,47042.28,1566.004833,73668437.82,19-Aug-21
1.63E+12,20-Aug-21,BTC/USD,47042.28,49400,46714.57,48839.62,1328.318376,64874564.72,20-Aug-21
1.63E+12,21-Aug-21,BTC/USD,48839.62,49812.54,48281.42,48837.62,1213.109659,59245388.57,21-Aug-21
1.63E+12,22-Aug-21,BTC/USD,48837.62,50540.19,48071.03,50289.05,974.8124549,49022392.28,22-Aug-21
1.63E+12,23-Aug-21,BTC/USD,50289.05,50517.99,48800,49350,1051.662786,51899558.47,23-Aug-21
1.63E+12,24-Aug-21,BTC/USD,49350,49867.71,47614.3,47995.78,1369.869424,65747951.49,24-Aug-21
1.63E+12,25-Aug-21,BTC/USD,47995.78,49365.42,47112.12,47931,1666.407319,79872569.22,25-Aug-21
1.63E+12,26-Aug-21,BTC/USD,47931,48053.14,46287.63,46845.94,2205.00265,103295421.9,26-Aug-21
1.63E+12,27-Aug-21,BTC/USD,46845.94,49313.26,46603.36,48900.01,1383.211655,67639063.78,27-Aug-21
1.63E+12,28-Aug-21,BTC/USD,48900.01,49650,48107.99,48267.19,544.2624245,26270017.85,28-Aug-21
1.63E+12,29-Aug-21,BTC/USD,48267.19,49408.07,47800,47989.58,446.768857,21440249.8,29-Aug-21
1.63E+12,30-Aug-21,BTC/USD,47989.58,48735.71,46717.24,47151.91,933.2802605,44005946.85,30-Aug-21
1.63E+12,31-Aug-21,BTC/USD,47151.91,48261.59,46524.71,47052.84,1019.185465,47955570.6,31-Aug-21
1.63E+12,1-Sep-21,BTC/USD,47052.84,49935.09,46980.44,49596.74,1105.142189,54811449.8,1-Sep-21
1.63E+12,2-Sep-21,BTC/USD,49596.74,50412,48358.88,49485,885.4384889,43815923.62,2-Sep-21
1.63E+12,3-Sep-21,BTC/USD,49485,51046.11,49241.34,50292.02,1114.39561,56045206.33,3-Sep-21
1.63E+12,4-Sep-21,BTC/USD,50292.02,50545.41,49414.36,49692.22,1167.151335,57998340.9,4-Sep-21
1.63E+12,5-Sep-21,BTC/USD,49692.22,51962.68,49505.43,51638.18,1231.143351,63574001.96,5-Sep-21
1.63E+12,6-Sep-21,BTC/USD,51638.18,52938.78,51003.37,52663.45,1408.743934,74189315.74,6-Sep-21
1.63E+12,7-Sep-21,BTC/USD,52663.45,52744.48,42600,46490.38,4513.565405,209837370.8,7-Sep-21
1.63E+12,8-Sep-21,BTC/USD,46490.38,46885.38,44419.5,46005.27,2277.311208,104768317,8-Sep-21
1.63E+12,9-Sep-21,BTC/USD,46005.27,47396.38,45651.86,46743.4,1563.219604,73070199.24,9-Sep-21
1.63E+12,10-Sep-21,BTC/USD,46743.4,46812.87,44156.88,45181.52,1783.42726,80577954.41,10-Sep-21
1.63E+12,11-Sep-21,BTC/USD,45181.52,46001.33,44758.59,45311.46,685.3154513,31052643.66,11-Sep-21
1.63E+12,12-Sep-21,BTC/USD,45311.46,46504.62,44535.26,44619.12,893.3830521,39861965.61,12-Sep-21
1.63E+12,13-Sep-21,BTC/USD,44619.12,46897,43400,45206.43,2422.246994,109501139.2,13-Sep-21
1.63E+12,14-Sep-21,BTC/USD,45206.43,47498.54,45067.51,47101.27,1516.062421,71408465.43,14-Sep-21
1.63E+12,15-Sep-21,BTC/USD,47101.27,48455.16,46730.15,47629.1,1276.624243,60804463.75,15-Sep-21
1.63E+12,16-Sep-21,BTC/USD,47629.1,48500,47041.24,47907,1069.566993,51239745.94,16-Sep-21
1.63E+12,17-Sep-21,BTC/USD,47907,48165.96,46754.93,47962.79,1247.382892,59827963.71,17-Sep-21
1.63E+12,18-Sep-21,BTC/USD,47962.79,48808.97,47613.93,47854.23,671.3561499,32127231.61,18-Sep-21
1.63E+12,19-Sep-21,BTC/USD,47854.23,48333.32,45175.2,45553.62,860.7123305,39208562.43,19-Sep-21
1.63E+12,20-Sep-21,BTC/USD,45553.62,45837.9,40137.98,42688.03,4373.379477,186690954.3,20-Sep-21
1.63E+12,21-Sep-21,BTC/USD,42688.03,43655.53,39590,42089.88,2962.611037,124695943,21-Sep-21
1.63E+12,22-Sep-21,BTC/USD,42089.88,44231.92,41836.59,44094.55,1238.610076,54615953.92,22-Sep-21
1.63E+12,23-Sep-21,BTC/USD,44094.55,45062.97,43389.94,44301,1699.820955,75303768.12,23-Sep-21
1.63E+12,24-Sep-21,BTC/USD,44301,45157.81,40696,42650,4398.265361,187586017.6,24-Sep-21
1.63E+12,25-Sep-21,BTC/USD,42650,42985.06,41677.82,42239.94,1058.065004,44692602.3,25-Sep-21
1.63E+12,26-Sep-21,BTC/USD,42239.94,44350,40801.19,44024.27,1395.678882,61443743.95,26-Sep-21
1.63E+12,27-Sep-21,BTC/USD,44024.27,44250.76,41980.4,42565.16,1531.05566,65169629.13,27-Sep-21
1.63E+12,28-Sep-21,BTC/USD,42565.16,42771.12,40764.26,42210.47,2104.499369,88831907.47,28-Sep-21
1.63E+12,29-Sep-21,BTC/USD,42210.47,43726.63,40908.41,43601.2,1511.581965,65906787.55,29-Sep-21
1.63E+12,30-Sep-21,BTC/USD,43601.2,44097.7,42702.71,43628.16,1891.523643,82523696.15,30-Sep-21
1.63E+12,1-Oct-21,BTC/USD,43628.16,48495.68,43472.59,47555.51,3254.016403,154746409.6,1-Oct-21
1.63E+12,2-Oct-21,BTC/USD,47555.51,48346.7,47144,47899.79,761.864461,36493147.69,2-Oct-21
1.63E+12,3-Oct-21,BTC/USD,47899.79,49259.3,47372.35,47509.65,864.7954663,41086129.93,3-Oct-21
1.63E+12,4-Oct-21,BTC/USD,47509.65,49789.33,46926.68,49320.94,1755.41301,86578619.74,4-Oct-21
1.63E+12,5-Oct-21,BTC/USD,49320.94,51927.83,49108.3,51561.6,1691.523469,87217656.5,5-Oct-21
1.63E+12,6-Oct-21,BTC/USD,51561.6,55800,50410,54838.9,3288.231083,180322975.5,6-Oct-21
1.63E+12,7-Oct-21,BTC/USD,54838.9,55231.53,53366,53826.69,1338.830408,72064809.34,7-Oct-21
1.63E+12,8-Oct-21,BTC/USD,53826.69,56150.58,53655,54588,1485.778019,81105650.53,8-Oct-21
1.63E+12,9-Oct-21,BTC/USD,54588,55486.87,54115.27,55043.76,707.7223449,38955698.9,9-Oct-21
1.63E+12,10-Oct-21,BTC/USD,55043.76,56759.01,54376.52,56520.58,1166.244684,65916825.98,10-Oct-21
1.63E+12,11-Oct-21,BTC/USD,56520.58,58000,55838.77,56710,1027.906147,58292557.57,11-Oct-21
1.63E+12,12-Oct-21,BTC/USD,56710,57688.88,53911.79,56289.06,1713.917114,96474783.26,12-Oct-21
1.63E+12,13-Oct-21,BTC/USD,56289.06,58500.02,54250,58073.82,1574.695193,91448565.21,13-Oct-21
1.63E+12,14-Oct-21,BTC/USD,58073.82,59450,56807.96,59407.55,1166.894314,69322332.3,14-Oct-21
1.63E+12,15-Oct-21,BTC/USD,59407.55,62898,58768.79,61624.84,3069.459601,189154956.8,15-Oct-21
1.63E+12,16-Oct-21,BTC/USD,61624.84,62366.08,60174.14,61144.42,864.5657209,52863369.55,16-Oct-21
1.63E+12,17-Oct-21,BTC/USD,61144.42,62552.73,58937.03,62100,929.5099385,57722567.18,17-Oct-21
1.63E+12,18-Oct-21,BTC/USD,62100,62973.38,59926.13,62600,2631.534652,164734069.2,18-Oct-21
1.63E+12,19-Oct-21,BTC/USD,62600,64498.12,61312,63870.2,1914.147308,122256971.4,19-Oct-21
1.63E+12,20-Oct-21,BTC/USD,63870.2,66994.72,63540.51,65077.99,2836.5884,184599471.5,20-Oct-21
1.63E+12,21-Oct-21,BTC/USD,65077.99,66643.14,61418.02,63243.4,2908.734738,183958274.6,21-Oct-21
1.63E+12,22-Oct-21,BTC/USD,63243.4,63745.62,60000,61234.9,1652.985291,101220389,22-Oct-21
1.63E+12,23-Oct-21,BTC/USD,61234.9,61743.51,59648.91,61226,543.6843493,33287617.97,23-Oct-21
1.64E+12,24-Oct-21,BTC/USD,61226,62223.14,59505,62091.93,848.6999797,52697419.73,24-Oct-21
1.64E+12,25-Oct-21,BTC/USD,62091.93,63703.3,61822.81,62765.47,1477.088886,92710178.18,25-Oct-21
1.64E+12,26-Oct-21,BTC/USD,62765.47,63102.8,59850,60728,1278.713199,77653695.17,26-Oct-21
1.64E+12,27-Oct-21,BTC/USD,60728,61500,58100,58884.7,1865.115686,109826777.7,27-Oct-21
1.64E+12,28-Oct-21,BTC/USD,58884.7,62508.87,57500,61706.36,2789.7925,172147940.3,28-Oct-21
1.64E+12,29-Oct-21,BTC/USD,61706.36,62978,60367,61669.43,1737.129172,107127765.9,29-Oct-21
1.64E+12,30-Oct-21,BTC/USD,61669.43,62487.97,60696.52,61719.1,1116.811788,68928618.44,30-Oct-21
1.64E+12,31-Oct-21,BTC/USD,61719.1,61768,59731.57,59947.01,975.6503578,58487321.76,31-Oct-21
1.64E+12,1-Nov-21,BTC/USD,59947.01,62490,59490.18,61133.24,1488.557124,91000319.9,1-Nov-21
1.64E+12,2-Nov-21,BTC/USD,61133.24,64319,61124.5,63257.57,1791.903727,113351475.5,2-Nov-21
1.64E+12,3-Nov-21,BTC/USD,63257.57,63547.54,60110,62469.83,1448.486915,90486731.32,3-Nov-21
1.64E+12,4-Nov-21,BTC/USD,62469.83,62858.83,60724.16,62249.6,1036.528464,64523482.28,4-Nov-21
1.64E+12,5-Nov-21,BTC/USD,62249.6,64000,60777.3,61172.03,1043.914728,63858383.03,5-Nov-21
1.64E+12,6-Nov-21,BTC/USD,61172.03,62338.16,60120,62199.69,758.383379,47171211.08,6-Nov-21
1.64E+12,7-Nov-21,BTC/USD,62199.69,65680,61537.32,65235.2,892.8235258,58243521.27,7-Nov-21
1.64E+12,8-Nov-21,BTC/USD,65235.2,68534.11,65138,68525.75,1421.07585,97380288.4,8-Nov-21
1.64E+12,9-Nov-21,BTC/USD,68525.75,68529.52,66262.48,66491.25,1229.455106,81748006.82,9-Nov-21
1.64E+12,10-Nov-21,BTC/USD,66491.25,69000,62927.97,64785.34,2966.578623,192190804.7,10-Nov-21
1.64E+12,11-Nov-21,BTC/USD,64785.34,65587,64121,64857.63,1050.512138,68133727.55,11-Nov-21
1.64E+12,12-Nov-21,BTC/USD,64857.63,65071.49,62875,63805.12,1466.288269,93556698.98,12-Nov-21
1.64E+12,13-Nov-21,BTC/USD,63805.12,65338.87,63409.49,64673.28,310.0065388,20049139.69,13-Nov-21
1.64E+12,14-Nov-21,BTC/USD,64673.28,66200,63602.2,65744.18,528.4997249,34745781.04,14-Nov-21
1.64E+12,15-Nov-21,BTC/USD,65744.18,66340.74,60503,60944.13,1790.800894,109138802.5,15-Nov-21
1.64E+12,16-Nov-21,BTC/USD,60944.13,61558.53,58573,59050.45,2725.200365,160924307.9,16-Nov-21
1.64E+12,17-Nov-21,BTC/USD,59050.45,60976.25,58434.8,59885.21,1794.835456,107484098.2,17-Nov-21
1.64E+12,18-Nov-21,BTC/USD,59885.21,60106.3,53760,55911.16,3999.420932,223612263.7,18-Nov-21
1.64E+12,19-Nov-21,BTC/USD,55911.16,59042,55856.95,58596.83,1483.11626,86905911.36,19-Nov-21
1.64E+12,20-Nov-21,BTC/USD,58596.83,59886.11,57442,58741.06,777.7949993,45688502.72,20-Nov-21
1.64E+12,21-Nov-21,BTC/USD,58741.06,60061.89,57049.07,57440.38,649.5856736,37312447.94,21-Nov-21
1.64E+12,22-Nov-21,BTC/USD,57440.38,59581.52,55648.53,56975.38,1430.308036,81492343.88,22-Nov-21
1.64E+12,23-Nov-21,BTC/USD,56975.38,57882.26,55384,56423.5,1584.777182,89418675.31,23-Nov-21
1.64E+12,24-Nov-21,BTC/USD,56423.5,58276.58,55899,57756.25,1105.159139,63829847.49,24-Nov-21
1.64E+12,25-Nov-21,BTC/USD,57756.25,59476.65,57051.76,57952.35,628.9894648,36451417.61,25-Nov-21
1.64E+12,26-Nov-21,BTC/USD,57952.35,58043.76,53529,54409.03,2804.098114,152568258.4,26-Nov-21
1.64E+12,27-Nov-21,BTC/USD,54409.03,55320.8,53739.8,54161.85,556.5086102,30141535.87,27-Nov-21
1.64E+12,28-Nov-21,BTC/USD,54161.85,58265.2,53333.33,57400.61,790.7465465,45389334.12,28-Nov-21
1.64E+12,29-Nov-21,BTC/USD,57400.61,58903.31,56734.49,57163.87,1057.040264,60424512.25,29-Nov-21
1.64E+12,30-Nov-21,BTC/USD,57163.87,59226.98,55930.25,57404.47,1487.282388,85376657.24,30-Nov-21
1.64E+12,1-Dec-21,BTC/USD,57404.47,59105.91,55860.02,56362.19,1420.426738,80058361.7,1-Dec-21
1.64E+12,2-Dec-21,BTC/USD,56362.19,57277.92,56000,56380.25,1140.494616,64301371.57,2-Dec-21
1.64E+12,3-Dec-21,BTC/USD,56380.25,57673.58,51619.3,52055.9,1784.772369,92907931.98,3-Dec-21
1.64E+12,4-Dec-21,BTC/USD,52055.9,52644.42,42074.62,49249.56,5486.886278,270226735,4-Dec-21
1.64E+12,5-Dec-21,BTC/USD,49249.56,49786.95,47844.03,49103.01,3697.032547,181535426.1,5-Dec-21
1.64E+12,6-Dec-21,BTC/USD,49103.01,51481.04,47165.65,51012.43,2139.332817,109132565.6,6-Dec-21
1.64E+12,7-Dec-21,BTC/USD,51012.43,51982.66,50086,50162.48,1220.785991,61237652.87,7-Dec-21
1.64E+12,8-Dec-21,BTC/USD,50162.48,51269.82,48669.68,49567.4,1215.602999,60254280.1,8-Dec-21
1.64E+12,9-Dec-21,BTC/USD,49567.4,50362.35,47335.2,48405.03,1686.802676,81649734.12,9-Dec-21
1.64E+12,10-Dec-21,BTC/USD,48405.03,49243,46759.2,48331.11,766.723395,37056592.74,10-Dec-21
1.64E+12,11-Dec-21,BTC/USD,48331.11,49699.99,47819.28,49333.66,623.8648248,30777535.15,11-Dec-21
1.64E+12,12-Dec-21,BTC/USD,49333.66,50808.48,48490.81,48899.75,779.5458793,38119598.61,12-Dec-21
1.64E+12,13-Dec-21,BTC/USD,48899.75,49348.69,45618.84,46968.47,1749.037798,82149629.35,13-Dec-21
1.64E+12,14-Dec-21,BTC/USD,46968.47,48784.28,46350,48280.5,1026.117909,49541485.73,14-Dec-21
1.64E+12,15-Dec-21,BTC/USD,48280.5,49500,46539,48838.59,1684.171268,82252550.04,15-Dec-21
1.64E+12,16-Dec-21,BTC/USD,48838.59,49466.29,47438.15,47779.8,881.6692231,42125979.15,16-Dec-21
1.64E+12,17-Dec-21,BTC/USD,47779.8,48194.13,45463.96,46312.19,1294.101146,59932658.15,17-Dec-21
1.64E+12,18-Dec-21,BTC/USD,46312.19,47980.93,46100,47745.99,500.9815147,23919858.39,18-Dec-21
1.64E+12,19-Dec-21,BTC/USD,47745.99,48306.22,46255,46709.08,670.5182395,31319290.09,19-Dec-21
1.64E+12,20-Dec-21,BTC/USD,46709.08,48082.61,45579.18,47954.56,954.7029059,45782357.78,20-Dec-21
1.64E+12,21-Dec-21,BTC/USD,47954.56,49598.11,47948.07,49263.44,1235.891351,60884259.4,21-Dec-21
1.64E+12,22-Dec-21,BTC/USD,49263.44,49548.86,48063.36,48545.38,726.8006759,35282815,22-Dec-21
1.64E+12,23-Dec-21,BTC/USD,48545.38,51533.71,48072.35,51067.84,1001.255089,51131934.66,23-Dec-21
1.64E+12,24-Dec-21,BTC/USD,51067.84,51866.86,50461.08,50872.31,558.1178109,28392742.29,24-Dec-21
1.64E+12,25-Dec-21,BTC/USD,50872.31,51156.95,49656.65,49705.21,400.6702278,19915397.81,25-Dec-21
1.64E+12,26-Dec-21,BTC/USD,49705.21,51294.26,49460.66,51036.12,489.2356986,24968691.82,26-Dec-21
1.64E+12,27-Dec-21,BTC/USD,51036.12,52104.93,49509.47,49821.79,896.0420795,44642420.32,27-Dec-21
1.64E+12,28-Dec-21,BTC/USD,49821.79,49834.68,47322.97,48017.93,1275.007551,61223223.35,28-Dec-21
1.64E+12,29-Dec-21,BTC/USD,48017.93,48075.97,45945.3,46502.44,1119.628142,52065440.51,29-Dec-21
1.64E+12,30-Dec-21,BTC/USD,46502.44,47949.3,46496.19,47207.99,998.4122503,47133035.53,30-Dec-21
1.64E+12,31-Dec-21,BTC/USD,47207.99,48578.35,45641.11,46806.83,1591.712555,74503018.96,31-Dec-21
1.64E+12,1-Jan-22,BTC/USD,46806.83,47961.28,46553,47329.05,565.4046269,26760063.85,1-Jan-22
1.64E+12,2-Jan-22,BTC/USD,47329.05,47997.09,46673.22,46810.54,511.2407361,23931454.93,2-Jan-22
1.64E+12,3-Jan-22,BTC/USD,46810.54,47571.03,45710.15,46341.7,856.8379253,39707326.08,3-Jan-22
1.64E+12,4-Jan-22,BTC/USD,46341.7,47513.65,45548.44,46440.16,1149.726824,53393497.67,4-Jan-22
1.64E+12,5-Jan-22,BTC/USD,46440.16,47055.04,42500,42846.04,2900.981385,124295564.5,5-Jan-22
1.64E+12,6-Jan-22,BTC/USD,42846.04,43586.5,41551.06,41799.85,1438.634983,60134726.48,6-Jan-22
1.64E+12,7-Jan-22,BTC/USD,41799.85,42777,40625,41807.94,1955.651801,81761773.16,7-Jan-22
1.64E+12,8-Jan-22,BTC/USD,41807.94,42313.92,40536.46,41850.79,982.2318879,41107180.47,8-Jan-22
1.64E+12,9-Jan-22,BTC/USD,41850.79,42782.58,41214.24,41997.88,688.3544149,28909426.11,9-Jan-22
1.64E+12,10-Jan-22,BTC/USD,41997.88,42427.67,39666.01,42299.24,2295.575,97101077.86,10-Jan-22
1.64E+12,11-Jan-22,BTC/USD,42299.24,43126.5,41289.81,42631.64,1412.94154,60236015.08,11-Jan-22
1.64E+12,12-Jan-22,BTC/USD,42631.64,44339.33,42486.86,43525.85,1336.006703,58150827.35,12-Jan-22
1.64E+12,13-Jan-22,BTC/USD,43525.85,44443.94,42326.63,42679.68,1120.790154,47834965.13,13-Jan-22
1.64E+12,14-Jan-22,BTC/USD,42679.68,43462.53,41789.82,42947.72,800.8025109,34392642.01,14-Jan-22
1.64E+12,15-Jan-22,BTC/USD,42947.72,43811.44,42590.52,43022.38,850.1116768,36573827.6,15-Jan-22
1.64E+12,16-Jan-22,BTC/USD,43022.38,43499.99,42583,42655.12,622.0780987,26534815.95,16-Jan-22
1.64E+12,17-Jan-22,BTC/USD,42655.12,42976.61,41559.11,42052.76,636.1374183,26751334.18,17-Jan-22
1.64E+12,18-Jan-22,BTC/USD,42052.76,42679.8,41281.06,41712.63,1130.901551,47172877.95,18-Jan-22
1.64E+12,19-Jan-22,BTC/USD,41712.63,42580.05,41156.28,41954.5,1214.411904,50950044.22,19-Jan-22
1.64E+12,20-Jan-22,BTC/USD,41954.5,43516.85,38260,38462.49,2551.473106,98136008.84,20-Jan-22
1.64E+12,21-Jan-22,BTC/USD,38462.49,39289.82,35389.69,36341.4,3863.902158,140419613.9,21-Jan-22
1.64E+12,22-Jan-22,BTC/USD,36341.4,36439.95,34000,35080.27,2177.179158,76376032.71,22-Jan-22
1.64E+12,23-Jan-22,BTC/USD,35080.27,36517.11,34609.43,35369,1672.547313,59156325.91,23-Jan-22
1.64E+12,24-Jan-22,BTC/USD,35369,37583.8,32960.26,36463.33,5183.270328,188999296.5,24-Jan-22
1.64E+12,25-Jan-22,BTC/USD,36463.33,37567,35721.1,37428.06,1548.328021,57950914.05,25-Jan-22
1.64E+12,26-Jan-22,BTC/USD,37428.06,38964.4,35518.37,35795.03,2342.092984,83835288.62,26-Jan-22
1.64E+12,27-Jan-22,BTC/USD,35795.03,37465.62,35515.37,37371.18,1430.041403,53442334.7,27-Jan-22
1.64E+12,28-Jan-22,BTC/USD,37371.18,38053.3,36129.09,37765.27,1278.824051,48295135.58,28-Jan-22
1.64E+12,29-Jan-22,BTC/USD,37765.27,38728.99,37335.54,37953.81,661.4138463,25103175.45,29-Jan-22
1.64E+12,30-Jan-22,BTC/USD,37953.81,38362.31,36664,37046.28,569.2108861,21087145.86,30-Jan-22
1.64E+12,31-Jan-22,BTC/USD,37046.28,38770,36816.72,38640.92,1232.366578,47619778.36,31-Jan-22
1.64E+12,1-Feb-22,BTC/USD,38640.92,39280,38037.11,38591.08,1296.960431,50051103.73,1-Feb-22
1.64E+12,2-Feb-22,BTC/USD,38591.08,38801,36622.85,36839.21,1115.491394,41093821.73,2-Feb-22
1.64E+12,3-Feb-22,BTC/USD,36839.21,37454.49,36272.06,37330.9,1133.191332,42303052.28,3-Feb-22
1.64E+12,4-Feb-22,BTC/USD,37330.9,41996.48,37270.19,41487.51,2401.067754,99614322.48,4-Feb-22
1.64E+12,5-Feb-22,BTC/USD,41487.51,41942.68,40971.46,41485,507.9777771,21073458.08,5-Feb-22
1.64E+12,6-Feb-22,BTC/USD,41485,42980,41093.9,42863.79,750.096337,32151971.87,6-Feb-22
1.64E+12,7-Feb-22,BTC/USD,42863.79,44543.78,42238.63,44229.63,1349.593619,59692026.41,7-Feb-22
1.64E+12,8-Feb-22,BTC/USD,44229.63,45540.82,42674.83,43380.73,1808.617986,78459168.52,8-Feb-22
1.64E+12,9-Feb-22,BTC/USD,43380.73,44853.11,43175.15,43819.66,760.0300916,33304260.2,9-Feb-22
1.64E+12,10-Feb-22,BTC/USD,43819.66,45861.85,42625.34,43372.17,2315.305894,100419840.8,10-Feb-22
1.64E+12,11-Feb-22,BTC/USD,43372.17,44029.89,41982.57,42329.09,1163.498891,49249849.28,11-Feb-22
1.64E+12,12-Feb-22,BTC/USD,42329.09,43046.93,41772.56,42254.29,360.3318701,15225567.34,12-Feb-22
1.64E+12,13-Feb-22,BTC/USD,42254.29,42762.14,41582.85,41939.74,473.0327852,19838872.02,13-Feb-22
1.64E+12,14-Feb-22,BTC/USD,41939.74,43716.32,41762.2,43599.82,1148.417568,50070799.26,14-Feb-22
1.64E+12,15-Feb-22,BTC/USD,43599.82,44772.8,43407.4,44014.68,886.0057362,38997258.96,15-Feb-22
1.64E+12,16-Feb-22,BTC/USD,44014.68,44394.72,43357.5,43619.61,814.4450426,35525775.12,16-Feb-22
