unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1.66752E+12,11/4/2022 0:00,SOL/USD,30.856,31.233,30.657,31.204,378.348308,11805.9806
1.66752E+12,11/4/2022 1:00,SOL/USD,31.204,31.271,30.997,31.073,819.971502,25478.97448
1.66753E+12,11/4/2022 2:00,SOL/USD,31.073,31.326,31.073,31.26,5838.99801,182527.0778
1.66753E+12,11/4/2022 3:00,SOL/USD,31.26,31.94,31.188,31.94,5666.802331,180997.6665
1.66753E+12,11/4/2022 4:00,SOL/USD,31.94,31.952,31.698,31.819,1753.226287,55785.90723
1.66754E+12,11/4/2022 5:00,SOL/USD,31.819,32.041,31.743,31.98,487.060788,15576.204
1.66754E+12,11/4/2022 6:00,SOL/USD,31.98,32.564,31.98,32.481,3966.511733,128836.2676
1.66755E+12,11/4/2022 7:00,SOL/USD,32.481,32.526,32.349,32.37,628.325461,20338.89517
1.66755E+12,11/4/2022 8:00,SOL/USD,32.37,32.637,32.271,32.312,1342.07874,43365.24825
1.66755E+12,11/4/2022 9:00,SOL/USD,32.312,32.34,32.183,32.183,105.355883,3390.668383
1.66756E+12,11/4/2022 10:00,SOL/USD,32.183,32.759,32.183,32.652,1024.979592,33467.63364
1.66756E+12,11/4/2022 11:00,SOL/USD,32.652,32.677,32.312,32.405,1668.528548,54068.6676
1.66756E+12,11/4/2022 12:00,SOL/USD,32.405,33,31.875,33,4034.552102,133140.2194
1.66757E+12,11/4/2022 13:00,SOL/USD,33,33.46,32.795,33.001,6455.746782,213046.0996
1.66757E+12,11/4/2022 14:00,SOL/USD,33.001,33.989,33.001,33.693,3697.108757,124566.6853
1.66757E+12,11/4/2022 15:00,SOL/USD,33.693,33.768,32.938,33.123,6925.87491,229405.7546
1.66758E+12,11/4/2022 16:00,SOL/USD,33.123,33.318,32.85,33.04,2023.653146,66861.49994
1.66758E+12,11/4/2022 17:00,SOL/USD,33.04,33.04,32.713,32.869,2927.722417,96231.30812
1.66758E+12,11/4/2022 18:00,SOL/USD,32.869,33.313,32.727,33.127,3165.826838,104874.3457
1.66759E+12,11/4/2022 19:00,SOL/USD,33.127,33.539,33.127,33.496,1418.069856,47499.6679
1.66759E+12,11/4/2022 20:00,SOL/USD,33.496,33.647,33.383,33.563,3748.952385,125826.0889
1.6676E+12,11/4/2022 21:00,SOL/USD,33.563,33.909,33.429,33.823,3556.349969,120286.425
1.6676E+12,11/4/2022 22:00,SOL/USD,33.823,33.982,33.698,33.864,2245.842389,76053.20666
1.6676E+12,11/4/2022 23:00,SOL/USD,33.864,34.2,33.672,33.736,1959.70618,66112.64769
1.66761E+12,11/5/2022 0:00,SOL/USD,33.736,34.937,33.686,34.914,5012.200453,174995.9666
1.66761E+12,11/5/2022 1:00,SOL/USD,34.914,35.033,34.467,34.734,4559.344727,158364.2797
1.66761E+12,11/5/2022 2:00,SOL/USD,34.734,34.89,34.656,34.77,2820.844248,98080.7545
1.66762E+12,11/5/2022 3:00,SOL/USD,34.77,34.86,34.477,34.692,1436.751313,49843.77655
1.66762E+12,11/5/2022 4:00,SOL/USD,34.692,34.873,34.526,34.526,1032.621666,35652.29564
1.66762E+12,11/5/2022 5:00,SOL/USD,34.526,34.779,34.526,34.595,235.66554,8152.849356
1.66763E+12,11/5/2022 6:00,SOL/USD,34.595,35.317,34.595,35.222,2937.607391,103468.4075
1.66763E+12,11/5/2022 7:00,SOL/USD,35.222,35.564,35.132,35.219,7972.47456,280782.5815
1.66764E+12,11/5/2022 8:00,SOL/USD,35.219,35.22,34.841,34.955,138.700065,4848.260772
1.66764E+12,11/5/2022 9:00,SOL/USD,34.955,35.142,34.81,35.036,1174.708063,41157.0717
1.66764E+12,11/5/2022 10:00,SOL/USD,35.036,35.156,34.965,35.156,1790.043774,62930.77892
1.66765E+12,11/5/2022 11:00,SOL/USD,35.156,35.55,35.15,35.372,3615.251905,127878.6904
1.66765E+12,11/5/2022 12:00,SOL/USD,35.372,35.664,34.903,34.903,5439.087184,189840.46
1.66765E+12,11/5/2022 13:00,SOL/USD,34.903,34.989,34.551,34.738,2111.141474,73336.83252
1.66766E+12,11/5/2022 14:00,SOL/USD,34.738,34.858,34.4,34.501,1317.808981,45465.72765
1.66766E+12,11/5/2022 15:00,SOL/USD,34.501,38.099,34.501,37.26,53912.0156,2008761.701
1.66766E+12,11/5/2022 16:00,SOL/USD,37.26,38.781,37.26,37.719,35658.3114,1344995.848
1.66767E+12,11/5/2022 17:00,SOL/USD,37.719,37.719,36.71,36.89,6885.165161,253993.7428
1.66767E+12,11/5/2022 18:00,SOL/USD,36.89,36.89,35.762,35.972,6638.254918,238791.3059
1.66767E+12,11/5/2022 19:00,SOL/USD,35.972,37.115,35.972,37.111,6540.925961,242740.3033
1.66768E+12,11/5/2022 20:00,SOL/USD,37.111,37.111,36.598,36.765,1099.818804,40434.83833
1.66768E+12,11/5/2022 21:00,SOL/USD,36.765,37.253,36.748,37.043,1664.20761,61647.2425
1.66769E+12,11/5/2022 22:00,SOL/USD,37.043,37.29,36.842,36.959,1489.085583,55035.11406
1.66769E+12,11/5/2022 23:00,SOL/USD,36.959,37.308,36.478,36.892,5953.225492,219626.3949
1.66769E+12,11/6/2022 0:00,SOL/USD,36.892,37.021,36.313,36.452,2868.994325,104580.5811
1.6677E+12,11/6/2022 1:00,SOL/USD,36.452,36.538,35.713,35.716,1393.176881,49758.70548
1.6677E+12,11/6/2022 2:00,SOL/USD,35.716,36.101,35.636,35.774,4253.517395,152165.3313
1.6677E+12,11/6/2022 3:00,SOL/USD,35.774,36.075,35.774,36.023,1559.387482,56173.81526
1.66771E+12,11/6/2022 4:00,SOL/USD,36.023,36.208,35.961,36.125,123.354552,4456.183191
1.66771E+12,11/6/2022 5:00,SOL/USD,36.125,36.125,35.539,35.539,1387.45386,49308.72273
1.66771E+12,11/6/2022 6:00,SOL/USD,35.539,35.954,35.539,35.846,879.562651,31528.80279
1.66772E+12,11/6/2022 7:00,SOL/USD,35.846,36.153,35.639,36.145,1042.458839,37679.67474
1.66772E+12,11/6/2022 8:00,SOL/USD,36.145,36.333,35.883,36.213,701.532314,25404.58969
1.66773E+12,11/6/2022 9:00,SOL/USD,36.213,36.372,36.152,36.152,277.763286,10041.69832
1.66773E+12,11/6/2022 10:00,SOL/USD,36.152,36.29,36.03,36.259,176.764143,6409.291061
1.66773E+12,11/6/2022 11:00,SOL/USD,36.259,36.259,35.59,35.773,821.473366,29386.56672
1.66774E+12,11/6/2022 12:00,SOL/USD,35.773,35.929,35.609,35.731,536.377503,19165.30456
1.66774E+12,11/6/2022 13:00,SOL/USD,35.731,35.787,35.616,35.616,145.37749,5177.764684
1.66774E+12,11/6/2022 14:00,SOL/USD,35.616,35.954,35.188,35.765,3505.230777,125364.5787
1.66775E+12,11/6/2022 15:00,SOL/USD,35.765,36.008,35.058,35.112,1251.089869,43928.26748
1.66775E+12,11/6/2022 16:00,SOL/USD,35.112,35.385,34.508,35.016,4580.71184,160398.2058
1.66775E+12,11/6/2022 17:00,SOL/USD,35.016,35.016,34.602,34.784,1833.847172,63788.54003
1.66776E+12,11/6/2022 18:00,SOL/USD,34.784,34.784,34.264,34.506,3262.886823,112589.1727
1.66776E+12,11/6/2022 19:00,SOL/USD,34.506,34.506,33.721,34.19,4568.719237,156204.5107
1.66776E+12,11/6/2022 20:00,SOL/USD,34.19,34.19,33.88,34.116,1503.0693,51278.71224
1.66777E+12,11/6/2022 21:00,SOL/USD,34.116,34.147,33.668,33.723,3594.688512,121223.6807
1.66777E+12,11/6/2022 22:00,SOL/USD,33.723,33.853,33.213,33.216,2758.366084,91621.88785
1.66778E+12,11/6/2022 23:00,SOL/USD,33.216,33.277,32.312,32.655,12226.84778,399267.7143
1.66778E+12,11/7/2022 0:00,SOL/USD,32.655,32.961,32.133,32.405,7386.671513,239365.0904
1.66778E+12,11/7/2022 1:00,SOL/USD,32.405,32.83,32.349,32.729,3916.330942,128177.5954
1.66779E+12,11/7/2022 2:00,SOL/USD,32.729,33.11,32.617,32.818,2354.78103,77279.20384
1.66779E+12,11/7/2022 3:00,SOL/USD,32.818,32.847,32.407,32.455,1504.301265,48822.09756
1.66779E+12,11/7/2022 4:00,SOL/USD,32.455,32.516,32.03,32.496,8622.501316,280196.8028
1.6678E+12,11/7/2022 5:00,SOL/USD,32.496,32.539,32.253,32.253,1655.584542,53397.56823
1.6678E+12,11/7/2022 6:00,SOL/USD,32.253,32.355,31.888,31.888,2937.612005,93674.57162
1.6678E+12,11/7/2022 7:00,SOL/USD,31.888,31.965,30.701,30.807,6601.379635,203368.7024
1.66781E+12,11/7/2022 8:00,SOL/USD,30.807,31.54,30.691,31.483,10220.31576,321766.2011
1.66781E+12,11/7/2022 9:00,SOL/USD,31.483,31.617,31.246,31.296,3157.819667,98827.1243
1.66782E+12,11/7/2022 10:00,SOL/USD,31.296,31.897,31.296,31.753,2914.619501,92547.91302
1.66782E+12,11/7/2022 11:00,SOL/USD,31.753,31.835,31.572,31.609,1022.883934,32332.33827
1.66782E+12,11/7/2022 12:00,SOL/USD,31.609,31.789,31.265,31.522,7971.445944,251275.919
1.66783E+12,11/7/2022 13:00,SOL/USD,31.522,31.789,31.028,31.244,5692.199949,177847.0952
1.66783E+12,11/7/2022 14:00,SOL/USD,31.244,31.404,30.863,31.236,4485.093461,140096.3793
1.66783E+12,11/7/2022 15:00,SOL/USD,31.236,32.868,31.236,32.868,57730.16218,1897474.971
1.66784E+12,11/7/2022 16:00,SOL/USD,32.868,32.868,31.975,31.987,21199.17093,678097.8804
1.66784E+12,11/7/2022 17:00,SOL/USD,31.987,32.292,31.87,32.034,2191.966052,70217.44051
1.66784E+12,11/7/2022 18:00,SOL/USD,32.034,32.609,32.034,32.34,4864.486713,157317.5003
1.66785E+12,11/7/2022 19:00,SOL/USD,32.34,32.822,32.269,32.374,3555.246895,115097.563
1.66785E+12,11/7/2022 20:00,SOL/USD,32.374,32.395,31.923,32.022,2317.366062,74206.69604
1.66785E+12,11/7/2022 21:00,SOL/USD,32.022,32.136,30.849,30.989,9166.379919,284056.9473
1.66786E+12,11/7/2022 22:00,SOL/USD,30.989,31.017,28.026,29.418,23029.00569,677467.2893
1.66786E+12,11/7/2022 23:00,SOL/USD,29.418,29.527,29.233,29.365,893.777979,26245.79035
1.66787E+12,11/8/2022 0:00,SOL/USD,29.365,29.694,29.05,29.08,13064.33587,379910.8871
1.66787E+12,11/8/2022 1:00,SOL/USD,29.08,29.545,28.967,29.167,8588.964751,250514.3349
1.66787E+12,11/8/2022 2:00,SOL/USD,29.167,29.414,27.633,27.756,20060.71476,556805.1987
1.66788E+12,11/8/2022 3:00,SOL/USD,27.756,28.31,25.86,26.659,46315.4955,1234724.795
